id,clock,core,thread,is_L2,L2,is_L3,L3,is_smart_cache,smart_cache,SP,m_cap,m_bus,m_clock,capacity,generation,rpm(0)/read(1),cache(0)/write(1),score
49933,3.2,2.0,2.0,1.0,4000.0,0.0,0.0,0.0,0.0,11.0,128.0,128.0,1000.0,1.024,2.0,7200.0,8000.0,89022.0
49945,1.6,1.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,2560.0,8192.0,256.0,14000.0,1.023,1.0,5400.0,16000.0,26630.0
49955,1.7,1.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,3.0,32.0,64.0,366.0,0.511,1.0,4200.0,2000.0,27067.0
49960,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3000.0,11.0,128.0,128.0,1000.0,2.0469999999999997,2.0,7200.0,8000.0,84267.0
49975,1.4,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,6.0,64.0,128.0,250.0,1.28,0.0,15000.0,8000.0,37200.0
49983,2.2,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,5.0,64.0,128.0,230.0,0.64,2.0,7200.0,2000.0,24172.0
49999,3.7,4.0,4.0,1.0,4000.0,0.0,0.0,0.0,0.0,6.0,64.0,128.0,500.0,1.023,1.0,7200.0,2000.0,50317.0
50000,2.8,2.0,2.0,1.0,2000.0,0.0,0.0,0.0,0.0,11.0,128.0,128.0,1000.0,1.022,2.0,7200.0,8000.0,79237.0
50004,1.6,1.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,14.0,128.0,128.0,500.0,0.511,1.0,4200.0,8000.0,65222.0
50013,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,6.0,128.0,128.0,740.0,2.048,2.0,7200.0,8000.0,73042.0
50015,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,6.0,128.0,128.0,740.0,3.072,2.0,7200.0,8000.0,84772.0
50018,3.06,1.0,2.0,1.0,512.0,0.0,0.0,0.0,0.0,8.0,128.0,256.0,550.0,1.024,1.0,7200.0,2000.0,45824.0
50019,0.75,1.0,1.0,1.0,256.0,0.0,0.0,0.0,0.0,2.0,8.0,64.0,100.0,0.256,0.0,7200.0,8000.0,12488.0
50023,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,12.0,256.0,256.0,730.0,0.512,1.0,7200.0,2000.0,46033.0
50030,3.06,1.0,2.0,1.0,512.0,0.0,0.0,0.0,0.0,6.0,128.0,128.0,600.0,0.512,1.0,7200.0,16000.0,53699.0
50053,3.2,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,32.0,256.0,256.0,1200.0,2.0469999999999997,2.0,7200.0,8000.0,88696.0
50061,2.8,2.0,2.0,0.0,0.0,1.0,2000.0,0.0,0.0,1.0,32.0,64.0,366.0,0.512,0.0,7200.0,8000.0,21896.0
50069,1.5,1.0,1.0,1.0,256.0,0.0,0.0,0.0,0.0,6.0,64.0,128.0,250.0,0.8959999999999999,0.0,7200.0,2000.0,30623.0
50073,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,11.0,128.0,128.0,1000.0,2.048,2.0,7200.0,16000.0,77102.0
50074,2.0,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,7.0,64.0,64.0,700.0,0.512,1.0,7200.0,8000.0,34841.0
50076,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,5.0,128.0,128.0,400.0,1.536,1.0,7200.0,8000.0,43895.0
50082,2.4,1.0,1.0,1.0,128.0,0.0,0.0,0.0,0.0,6.0,128.0,128.0,600.0,0.512,1.0,7200.0,8000.0,43635.0
50083,1.6,1.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,6.0,128.0,128.0,550.0,1.024,1.0,7200.0,2000.0,30146.0
50087,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2000.0,5.0,128.0,128.0,400.0,1.023,1.0,5400.0,2000.0,32179.0
50088,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,11.0,256.0,128.0,500.0,1.024,2.0,7200.0,8000.0,91800.0
50094,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3000.0,22.0,256.0,256.0,1100.0,2.048,2.0,7200.0,8000.0,80334.0
50103,2.66,1.0,1.0,1.0,256.0,0.0,0.0,0.0,0.0,5.0,128.0,128.0,400.0,0.512,1.0,7200.0,2000.0,37659.0
50119,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,6.0,128.0,128.0,600.0,1.536,1.0,7200.0,8000.0,56049.0
50123,2.4,1.0,1.0,1.0,128.0,0.0,0.0,0.0,0.0,5.0,128.0,128.0,400.0,1.024,1.0,7200.0,2000.0,35276.0
50143,2.8,2.0,2.0,1.0,2000.0,0.0,0.0,0.0,0.0,17.0,256.0,128.0,800.0,1.022,2.0,7200.0,8000.0,60299.0
50146,2.4,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,7.0,128.0,256.0,700.0,1.024,1.0,7200.0,8000.0,44528.0
50150,1.73,1.0,1.0,1.0,2000.0,0.0,0.0,0.0,0.0,6.0,64.0,64.0,400.0,1.024,2.0,5400.0,8000.0,46781.0
50155,1.6,1.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,5.0,64.0,64.0,332.0,0.512,1.0,7200.0,2000.0,24039.0
50157,1.4,1.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,2.0,64.0,64.0,400.0,0.512,0.0,7200.0,2000.0,24785.0
50178,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2000.0,2.0,32.0,64.0,166.0,0.512,1.0,7200.0,2000.0,31214.0
50181,2.8,2.0,2.0,1.0,2000.0,0.0,0.0,0.0,0.0,6.0,256.0,128.0,500.0,1.023,2.0,7200.0,8000.0,78630.0
50185,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,6.0,64.0,128.0,500.0,0.895,1.0,7200.0,2000.0,32334.0
50199,1.6,1.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,6.0,64.0,64.0,400.0,0.512,2.0,5400.0,16000.0,42387.0
50213,3.06,1.0,2.0,1.0,512.0,0.0,0.0,0.0,0.0,5.0,64.0,128.0,550.0,1.024,1.0,4200.0,2000.0,31175.0
50214,3.06,1.0,2.0,1.0,512.0,0.0,0.0,0.0,0.0,5.0,64.0,128.0,550.0,1.024,1.0,4200.0,2000.0,31175.0
50216,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,11.0,128.0,128.0,1000.0,1.024,1.0,7200.0,8000.0,58012.0
50220,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,2.0,32.0,128.0,166.0,1.024,1.0,7200.0,8000.0,45730.0
50222,2.0,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,5.0,128.0,128.0,400.0,0.511,1.0,7200.0,2000.0,32795.0
50228,2.4,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,6.0,128.0,128.0,600.0,0.512,1.0,7200.0,2000.0,50330.0
50229,2.8,2.0,2.0,1.0,2000.0,0.0,0.0,0.0,0.0,11.0,128.0,128.0,1000.0,1.024,2.0,7200.0,8000.0,78941.0
50231,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,6.0,64.0,64.0,400.0,1.024,1.0,7200.0,8000.0,64511.0
50248,2.4,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,6.0,128.0,128.0,600.0,1.024,1.0,7200.0,8000.0,58841.0
50263,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,2.0,32.0,64.0,166.0,2.048,1.0,7200.0,8000.0,39547.0
50274,1.86,1.0,1.0,1.0,2000.0,0.0,0.0,0.0,0.0,16.0,512.0,64.0,1580.0,1.024,2.0,5400.0,8000.0,53805.0
50280,1.4,1.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,48.0,512.0,256.0,1600.0,0.511,1.0,5400.0,16000.0,48854.0
50282,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3000.0,22.0,256.0,256.0,1100.0,2.048,2.0,7200.0,8000.0,80740.0
50283,2.8,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,6.0,64.0,128.0,250.0,1.024,1.0,7200.0,2000.0,34518.0
50287,2.8,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,11.0,128.0,128.0,1000.0,2.048,1.0,7200.0,8000.0,56006.0
50293,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,22.0,256.0,256.0,1000.0,1.024,2.0,7200.0,8000.0,81015.0
50302,2.4,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,11.0,128.0,128.0,1000.0,1.023,1.0,7200.0,8000.0,52199.0
50310,2.8,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,7.0,128.0,128.0,550.0,1.024,1.0,7200.0,2000.0,65683.0
50322,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,11.0,128.0,128.0,1000.0,1.024,2.0,7200.0,8000.0,77863.0
50328,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,7.0,256.0,256.0,950.0,2.0469999999999997,1.0,7200.0,8000.0,42788.0
50330,2.4,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,3.0,64.0,128.0,460.0,0.511,0.0,4200.0,2000.0,29338.0
50340,2.0,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,5.0,128.0,128.0,400.0,0.512,1.0,7200.0,8000.0,31640.0
50343,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3000.0,11.0,256.0,128.0,700.0,2.048,2.0,7200.0,8000.0,80151.0
50347,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,11.0,256.0,128.0,700.0,2.048,2.0,7200.0,8000.0,66667.0
50351,2.8,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,11.0,256.0,128.0,700.0,1.024,1.0,7200.0,2000.0,55168.0
50361,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,6.0,256.0,128.0,500.0,1.024,2.0,7200.0,8000.0,70062.0
50367,1.8,2.0,2.0,0.0,0.0,1.0,2000.0,0.0,0.0,384.0,1024.0,128.0,5012.0,0.48,1.0,5400.0,2000.0,22651.0
50369,0.85,1.0,1.0,1.0,128.0,0.0,0.0,0.0,0.0,1.0,4.0,64.0,40.0,0.192,0.0,4200.0,2000.0,9837.0
50389,1.6,1.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,48.0,512.0,256.0,1600.0,1.535,1.0,5400.0,8000.0,57372.0
50396,2.0,2.0,2.0,0.0,0.0,1.0,2000.0,0.0,0.0,6.0,128.0,128.0,594.0,1.023,0.0,7200.0,8000.0,43812.0
50397,1.6,1.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,12.0,128.0,256.0,540.0,1.024,1.0,5400.0,8000.0,43005.0
50398,1.6,1.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,12.0,128.0,256.0,540.0,1.024,1.0,5400.0,8000.0,53115.0
50399,1.7,1.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,3.0,32.0,64.0,366.0,0.767,1.0,4200.0,2000.0,24403.0
50402,2.93,1.0,1.0,1.0,256.0,0.0,0.0,0.0,0.0,2.0,128.0,64.0,332.0,1.0,1.0,7200.0,2000.0,30387.0
50413,2.8,2.0,2.0,1.0,2000.0,0.0,0.0,0.0,0.0,11.0,128.0,128.0,950.0,2.048,2.0,7200.0,8000.0,75648.0
50424,1.0,1.0,1.0,1.0,256.0,0.0,0.0,0.0,0.0,2560.0,8192.0,256.0,14000.0,0.255,0.0,4200.0,2000.0,15612.0
50425,2.8,2.0,2.0,1.0,2000.0,0.0,0.0,0.0,0.0,11.0,256.0,128.0,700.0,1.024,2.0,7200.0,8000.0,77661.0
50427,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,6.0,128.0,128.0,400.0,0.9990000000000001,2.0,7200.0,8000.0,52708.0
50432,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,11.0,128.0,128.0,1000.0,1.024,2.0,7200.0,8000.0,82019.0
50461,2.0,2.0,2.0,0.0,0.0,1.0,2000.0,0.0,0.0,48.0,512.0,256.0,1600.0,2.0469999999999997,1.0,5400.0,8000.0,61023.0
50463,1.8,2.0,2.0,0.0,0.0,1.0,2000.0,0.0,0.0,384.0,1024.0,128.0,5012.0,0.48,2.0,7200.0,8000.0,26236.0
50464,2.0,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,6.0,128.0,128.0,600.0,0.512,0.0,7200.0,2000.0,34710.0
50472,1.6,1.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,48.0,512.0,256.0,1600.0,0.767,1.0,4200.0,8000.0,50658.0
50473,2.0,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,6.0,128.0,128.0,600.0,0.512,0.0,7200.0,2000.0,37212.0
50474,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3000.0,11.0,128.0,128.0,950.0,1.024,2.0,7200.0,8000.0,81992.0
50487,2.93,1.0,1.0,1.0,256.0,0.0,0.0,0.0,0.0,5.0,128.0,128.0,400.0,1.023,1.0,7200.0,2000.0,38231.0
50492,1.7,2.0,2.0,0.0,0.0,1.0,2000.0,0.0,0.0,6.0,64.0,128.0,378.0,0.512,2.0,7200.0,2000.0,23725.0
50500,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3000.0,22.0,256.0,256.0,1100.0,2.048,2.0,7200.0,8000.0,82864.0
50502,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3000.0,22.0,256.0,256.0,1100.0,2.048,2.0,7200.0,8000.0,82864.0
50512,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,6.0,128.0,128.0,648.0,1.535,1.0,7200.0,8000.0,55143.0
50519,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,22.0,256.0,256.0,1000.0,2.0469999999999997,1.0,7200.0,8000.0,73614.0
50528,1.6,4.0,4.0,1.0,2000.0,0.0,0.0,0.0,0.0,17.0,256.0,128.0,1380.0,1.023,1.0,7200.0,2000.0,62595.0
50532,2.8,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,1.0,32.0,64.0,366.0,0.7040000000000001,1.0,5400.0,8000.0,30388.0
50540,2.4,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,6.0,64.0,128.0,250.0,1.024,1.0,7200.0,8000.0,39876.0
50548,3.0,1.0,1.0,0.0,0.0,1.0,2000.0,0.0,0.0,96.0,512.0,128.0,2000.0,2.048,1.0,7200.0,8000.0,63403.0
50549,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,2.0,64.0,64.0,400.0,0.512,0.0,5400.0,2000.0,19575.0
50551,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,6.0,128.0,128.0,600.0,1.024,1.0,7200.0,8000.0,67441.0
50564,2.8,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,11.0,256.0,128.0,700.0,0.512,2.0,7200.0,2000.0,63336.0
50582,1.6,1.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,2560.0,8192.0,256.0,14000.0,1.023,1.0,4200.0,2000.0,22061.0
50583,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,6.0,128.0,128.0,400.0,2.0469999999999997,1.0,7200.0,8000.0,52231.0
50584,2.8,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,7.0,128.0,256.0,500.0,1.024,2.0,7200.0,8000.0,51358.0
50589,1.4,1.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,2560.0,8192.0,256.0,14000.0,1.023,2.0,4200.0,8000.0,23367.0
50590,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,6.0,128.0,128.0,600.0,1.024,1.0,7200.0,8000.0,66613.0
50592,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,11.0,128.0,128.0,1000.0,2.048,2.0,7200.0,8000.0,90544.0
50595,1.7,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2000.0,11.0,256.0,128.0,700.0,0.512,1.0,7200.0,2000.0,31603.0
50596,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,6.0,128.0,128.0,600.0,1.024,1.0,7200.0,2000.0,60909.0
50599,2.8,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,5.0,128.0,128.0,400.0,1.024,2.0,7200.0,2000.0,44218.0
50605,2.8,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,6.0,128.0,128.0,650.0,0.512,1.0,7200.0,2000.0,48165.0
50609,2.4,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,4.0,64.0,128.0,400.0,0.768,1.0,7200.0,8000.0,42177.0
50613,3.2,2.0,2.0,1.0,4000.0,0.0,0.0,0.0,0.0,32.0,256.0,256.0,1200.0,2.046,2.0,7200.0,8000.0,130555.0
50619,2.4,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,384.0,1024.0,128.0,5012.0,0.736,1.0,5400.0,2000.0,27921.0
50624,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,7.0,128.0,128.0,550.0,0.512,1.0,7200.0,2000.0,46895.0
50626,2.4,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,5.0,128.0,128.0,400.0,1.535,1.0,7200.0,8000.0,42815.0
50631,2.8,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,7.0,128.0,256.0,500.0,0.512,1.0,7200.0,8000.0,49841.0
50636,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3000.0,11.0,128.0,128.0,1000.0,1.024,0.0,7200.0,16000.0,85580.0
50644,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,7.0,128.0,64.0,400.0,1.024,2.0,7200.0,8000.0,61262.0
50652,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,11.0,128.0,128.0,1000.0,1.023,1.0,7200.0,16000.0,56241.0
50659,2.4,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,17.0,128.0,256.0,700.0,1.024,2.0,7200.0,8000.0,50478.0
50666,2.6,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2000.0,5.0,128.0,128.0,328.0,1.023,1.0,7200.0,16000.0,33209.0
50669,2.26,1.0,1.0,1.0,2000.0,0.0,0.0,0.0,0.0,17.0,128.0,128.0,1000.0,2.048,2.0,7200.0,8000.0,85200.0
50686,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,7.0,256.0,256.0,950.0,1.023,1.0,7200.0,2000.0,45104.0
50693,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2000.0,7.0,128.0,128.0,906.0,0.512,1.0,7200.0,2000.0,43540.0
50694,1.13,1.0,1.0,1.0,256.0,0.0,0.0,0.0,0.0,2560.0,8192.0,256.0,14000.0,0.639,0.0,4200.0,2000.0,16687.0
50704,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,7.0,128.0,128.0,400.0,1.023,2.0,7200.0,16000.0,47818.0
50706,2.8,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,7.0,128.0,256.0,700.0,1.024,1.0,7200.0,8000.0,50477.0
50707,2.4,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,6.0,128.0,128.0,600.0,1.024,1.0,7200.0,8000.0,55659.0
50710,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,16.0,512.0,64.0,1580.0,2.0469999999999997,2.0,7200.0,8000.0,68404.0
50719,2.8,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,22.0,256.0,256.0,980.0,2.048,1.0,7200.0,8000.0,69359.0
50721,2.8,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,7.0,128.0,256.0,500.0,1.535,1.0,7200.0,8000.0,40637.0
50731,2.4,1.0,1.0,1.0,128.0,0.0,0.0,0.0,0.0,7.0,128.0,128.0,550.0,0.512,1.0,7200.0,8000.0,66332.0
50733,2.4,1.0,1.0,1.0,128.0,0.0,0.0,0.0,0.0,7.0,128.0,128.0,550.0,0.512,1.0,7200.0,8000.0,66332.0
50744,2.8,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,17.0,128.0,256.0,700.0,1.024,1.0,7200.0,8000.0,67574.0
50748,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,2.0,64.0,128.0,400.0,1.024,1.0,7200.0,2000.0,39889.0
50749,1.73,1.0,1.0,1.0,2000.0,0.0,0.0,0.0,0.0,6.0,64.0,64.0,400.0,0.767,2.0,4200.0,8000.0,47269.0
50751,3.6,8.0,16.0,1.0,4000.0,1.0,16000.0,0.0,0.0,4.0,32.0,128.0,400.0,0.511,2.0,7200.0,8000.0,29333.0
50771,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,7.0,128.0,256.0,500.0,0.512,1.0,7200.0,8000.0,53610.0
50776,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,27.0,256.0,256.0,1000.0,2.048,2.0,7200.0,8000.0,49220.0
50779,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,5.0,128.0,128.0,400.0,1.023,1.0,7200.0,8000.0,50329.0
50783,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,5.0,128.0,128.0,400.0,1.023,1.0,7200.0,8000.0,51296.0
50784,2.8,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,7.0,128.0,256.0,500.0,1.535,1.0,7200.0,16000.0,54280.0
50785,2.8,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,7.0,128.0,256.0,500.0,1.535,1.0,7200.0,16000.0,53948.0
50787,2.8,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,7.0,128.0,128.0,550.0,1.024,1.0,7200.0,8000.0,33043.0
50788,1.8,2.0,2.0,0.0,0.0,1.0,2000.0,0.0,0.0,384.0,1024.0,128.0,5012.0,0.48,2.0,7200.0,8000.0,25530.0
50790,2.8,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,7.0,128.0,256.0,500.0,1.535,1.0,7200.0,16000.0,54865.0
50794,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3000.0,22.0,256.0,256.0,1000.0,1.024,2.0,7200.0,8000.0,99304.0
50795,2.6,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2000.0,5.0,128.0,128.0,328.0,1.023,1.0,7200.0,16000.0,33439.0
50796,2.6,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2000.0,5.0,128.0,128.0,328.0,1.023,1.0,7200.0,16000.0,34229.0
50807,2.8,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,17.0,128.0,256.0,700.0,1.024,1.0,7200.0,8000.0,68216.0
50813,1.2,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,2560.0,8192.0,256.0,14000.0,1.024,0.0,4200.0,8000.0,18028.0
50819,1.6,1.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,2.0,64.0,64.0,332.0,0.768,1.0,7200.0,2000.0,24866.0
50820,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,32.0,256.0,256.0,1200.0,1.536,2.0,7200.0,8000.0,82634.0
50821,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,6.0,128.0,128.0,740.0,1.023,2.0,7200.0,8000.0,74568.0
50824,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,6.0,128.0,128.0,600.0,1.024,1.0,5400.0,2000.0,53390.0
50829,2.8,2.0,2.0,1.0,2000.0,0.0,0.0,0.0,0.0,32.0,256.0,256.0,1200.0,2.046,2.0,7200.0,16000.0,99099.0
50844,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,11.0,128.0,128.0,1000.0,1.024,1.0,7200.0,8000.0,68116.0
50852,2.66,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,384.0,1024.0,128.0,4000.0,0.447,1.0,4200.0,2000.0,22688.0
50853,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3000.0,11.0,256.0,128.0,700.0,1.024,2.0,7200.0,8000.0,74666.0
50856,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3000.0,11.0,256.0,128.0,700.0,1.024,2.0,7200.0,8000.0,75005.0
50862,1.4,1.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,5.0,64.0,128.0,550.0,0.512,0.0,7200.0,2000.0,24698.0
50863,2.26,1.0,1.0,1.0,2000.0,0.0,0.0,0.0,0.0,17.0,128.0,256.0,600.0,2.048,1.0,7200.0,8000.0,76720.0
50864,1.8,2.0,2.0,0.0,0.0,1.0,2000.0,0.0,0.0,384.0,1024.0,128.0,5012.0,0.48,2.0,7200.0,2000.0,25878.0
50866,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,11.0,256.0,128.0,700.0,1.024,1.0,7200.0,8000.0,67473.0
50878,2.4,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,2.0,64.0,128.0,500.0,0.512,0.0,5400.0,2000.0,38998.0
50880,1.8,2.0,2.0,0.0,0.0,1.0,2000.0,0.0,0.0,7.0,128.0,128.0,550.0,0.512,1.0,5400.0,2000.0,38434.0
50881,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,12.0,128.0,128.0,500.0,2.048,2.0,7200.0,8000.0,92822.0
50898,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,6.0,128.0,128.0,740.0,2.03,1.0,7200.0,8000.0,74578.0
50905,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,11.0,128.0,128.0,1000.0,1.022,1.0,7200.0,8000.0,77728.0
50913,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,1.0,32.0,64.0,366.0,0.512,1.0,7200.0,2000.0,17752.0
50916,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,11.0,128.0,128.0,1000.0,1.536,2.0,7200.0,8000.0,78908.0
50917,3.06,1.0,2.0,1.0,512.0,0.0,0.0,0.0,0.0,6.0,64.0,64.0,500.0,0.512,1.0,7200.0,2000.0,48577.0
50921,2.4,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,6.0,128.0,128.0,650.0,0.512,1.0,7200.0,8000.0,45674.0
50929,2.8,2.0,2.0,1.0,2000.0,0.0,0.0,0.0,0.0,11.0,128.0,128.0,1000.0,1.024,2.0,7200.0,8000.0,78363.0
50933,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3000.0,22.0,256.0,256.0,1000.0,1.024,2.0,7200.0,8000.0,105873.0
50943,2.6,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2000.0,3.0,32.0,64.0,332.0,1.024,1.0,7200.0,16000.0,34200.0
50954,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,6.0,128.0,128.0,650.0,1.024,2.0,7200.0,8000.0,56259.0
50957,1.5,1.0,1.0,1.0,256.0,0.0,0.0,0.0,0.0,5.0,64.0,128.0,400.0,0.512,0.0,7200.0,8000.0,25004.0
50960,1.6,4.0,4.0,1.0,2000.0,0.0,0.0,0.0,0.0,7.0,128.0,64.0,400.0,1.024,1.0,7200.0,8000.0,46507.0
