,id,capacity,generation
22069,42122,0.256,
22070,42123,1.007,1
22071,42124,0.512,0
22072,42125,0.512,1
22073,42126,0.512,1
22074,42129,0.512,0
22075,42131,1.024,1
22076,42133,0.511,
22077,42134,1.024,1
22078,42135,0.496,1
22079,42136,0.512,1
22080,42138,0.448,1
22081,42139,1.024,1
22082,42140,0.496,1
22083,42141,0.511,
22084,42142,2.048,1
22085,42143,0.24,0
22086,42144,0.504,2
22087,42146,0.512,1
22088,42148,1.024,2
22089,42153,1.024,2
22090,42154,1.024,2
22091,42155,2.048,2
22092,42156,0.511,1
22093,42157,1.024,2
22094,42158,1.024,2
22095,42159,1.024,2
22096,42160,0.704,1
22097,42161,0.496,0
22098,42162,0.512,0
22099,42163,0.512,0
22100,42164,0.12,
22101,42165,0.256,0
22102,42166,0.48,1
22103,42168,0.447,1
22104,42170,0.639,0
22105,42173,0.512,1
22106,42174,0.991,1
22107,42175,0.96,1
22108,42176,2.048,1
22109,42177,0.895,1
22110,42178,1.407,2
22111,42179,0.512,1
22112,42180,0.512,1
22113,42181,1.024,1
22114,42183,0.448,1
22115,42184,0.512,
22116,42186,1.023,1
22117,42187,1.024,1
22118,42188,1.024,1
22119,42191,0.256,1
22120,42192,2.048,1
22121,42193,0.502,2
22122,42194,0.759,1
22123,42195,2.048,1
22124,42196,1.024,
22125,42197,2.048,2
22126,42198,1.023,2
22127,42200,0.512,1
22128,42202,1.023,2
22129,42203,0.512,
22130,42204,0.512,1
22131,42205,0.512,1
22132,42206,0.512,1
22133,42207,2.048,1
22134,42209,1.024,1
22135,42211,1.024,1
22136,42212,1.015,0
22137,42214,0.511,1
22138,42215,1.023,2
22139,42216,1.024,1
22140,42217,1.024,1
22141,42218,0.767,
22142,42220,1.024,1
22143,42221,0.512,2
22144,42222,1.024,1
22145,42223,0.512,1
22146,42224,1.024,1
22147,42225,1.024,1
22148,42227,1.023,1
22149,42228,2.048,1
22150,42229,0.511,1
22151,42230,0.512,2
22152,42231,2.048,1
22153,42232,0.256,
22154,42233,2.048,1
22155,42234,0.19,0
22156,42235,1.024,1
22157,42236,1.024,1
22158,42237,1.536,2
22159,42238,1.024,1
22160,42239,1.023,1
22161,42240,1.024,1
22162,42241,0.512,1
22163,42243,1.024,1
22164,42244,1.022,2
22165,42245,0.512,0
22166,42246,1.024,1
22167,42247,1.023,1
22168,42248,0.51,0
22169,42249,0.512,0
22170,42250,0.503,1
22171,42251,0.224,0
22172,42253,0.447,1
22173,42254,0.48,1
22174,42255,0.256,1
22175,42257,0.512,0
22176,42258,2.048,1
22177,42259,0.128,
22178,42260,1.022,1
22179,42261,0.256,0
22180,42262,2.048,1
22181,42263,1.024,2
22182,42264,2.047,1
22183,42265,1.023,1
22184,42266,1.023,1
22185,42267,1.023,2
22186,42268,1.024,
22187,42269,2.047,1
22188,42270,1.024,1
22189,42271,0.512,1
22190,42272,1.023,1
22191,42273,1.016,2
22192,42274,0.992,1
22193,42275,0.512,1
22194,42276,0.992,1
22195,42277,0.503,1
22196,42278,0.992,1
22197,42279,1.024,1
22198,42280,2.047,1
22199,42281,2.048,1
22200,42282,1.024,1
22201,42283,0.503,1
22202,42284,1.024,2
22203,42285,1.024,1
22204,42286,0.512,1
22205,42287,2.048,2
22206,42288,1.024,1
22207,42289,2.048,1
22208,42290,1.024,1
22209,42292,1.024,1
22210,42293,0.896,0
22211,42295,0.512,1
22212,42296,0.767,1
22213,42297,1.023,1
22214,42298,1.023,1
22215,42299,1.024,2
22216,42301,1.024,2
22217,42302,1.024,1
22218,42303,1.024,2
22219,42306,0.124,0
22220,42307,2.048,2
22221,42308,0.503,1
22222,42309,2.048,1
22223,42310,0.503,1
22224,42311,1.023,1
22225,42312,0.503,1
22226,42313,2.048,2
22227,42314,1.023,1
22228,42315,0.736,1
22229,42316,0.512,0
22230,42317,0.768,1
22231,42319,1.023,1
22232,42321,1.024,1
22233,42322,0.511,1
22234,42324,1.015,2
22235,42325,1.023,1
22236,42326,0.384,
22237,42328,0.124,0
22238,42331,0.512,1
22239,42333,1.016,2
22240,42334,1.536,2
22241,42339,1.024,2
22242,42340,1.024,1
22243,42341,1.024,1
22244,42342,2.048,1
22245,42343,1.024,1
22246,42344,0.512,1
22247,42346,0.001,1
22248,42347,0.102,1
22249,42349,0.503,1
22250,42350,1.024,1
22251,42352,1.024,1
22252,42353,0.512,1
22253,42354,0.512,1
22254,42355,1.024,1
22255,42356,2.048,2
22256,42357,1.023,2
22257,42358,0.512,1
22258,42359,1.024,1
22259,42360,1.007,1
22260,42361,0.512,1
22261,42362,1.024,1
22262,42363,1.024,1
22263,42365,1.016,2
22264,42366,1.024,1
22265,42367,0.384,0
22266,42368,0.504,1
22267,42369,0.751,0
22268,42370,2.048,1
22269,42371,2.048,1
22270,42372,0.512,1
22271,42373,2.047,1
22272,42374,1.536,1
22273,42375,2.047,2
22274,42376,1.023,1
22275,42377,1.024,1
22276,42379,0.384,0
22277,42381,1.024,1
22278,42383,1.535,2
22279,42384,0.504,2
22280,42385,1.024,1
22281,42391,0.959,1
22282,42394,1.023,2
22283,42395,1.535,2
22284,42396,1.024,1
22285,42397,1.023,1
22286,42398,1.024,1
22287,42399,1.023,2
22288,42400,1.024,1
22289,42401,0.256,
22290,42402,1.024,1
22291,42403,0.512,1
22292,42404,0.767,1
22293,42405,1.919,1
22294,42406,0.767,1
22295,42407,0.512,1
22296,42408,0.991,1
22297,42409,1.535,1
22298,42410,2.048,
22299,42411,1.024,2
22300,42413,0.512,1
22301,42414,1.023,0
22302,42416,2.048,1
22303,42417,1.023,1
22304,42418,1.024,1
22305,42419,1.024,1
22306,42420,0.503,1
22307,42421,1.016,2
22308,42422,0.248,1
22309,42423,0.703,
22310,42424,1.023,1
22311,42425,1.016,2
22312,42426,0.056,0
22313,42427,0.759,1
22314,42429,0.248,1
22315,42431,2.047,2
22316,42433,2.048,1
22317,42434,0.503,1
22318,42437,1.024,1
22319,42438,1.024,1
22320,42439,2.048,2
22321,42440,0.192,1
22322,42441,1.024,2
22323,42442,1.024,1
22324,42443,1.024,
22325,42444,1.024,1
22326,42447,1.024,2
22327,42448,1.024,1
22328,42450,0.512,1
22329,42451,1.024,2
22330,42452,1.024,1
22331,42453,0.063,
22332,42455,2.048,2
22333,42456,1.023,2
22334,42457,1.024,1
22335,42458,0.376,1
22336,42459,1.024,1
22337,42460,1.024,2
22338,42461,2.048,1
22339,42462,1.024,1
22340,42463,1.024,2
22341,42464,0.511,1
22342,42465,0.495,1
22343,42466,1.024,2
22344,42467,0.703,1
22345,42469,1.271,1
22346,42471,0.512,1
22347,42472,0.192,1
22348,42473,1.024,1
22349,42474,1.024,1
22350,42475,1.022,1
22351,42476,1.526,1
22352,42478,2.048,1
22353,42479,1.024,1
22354,42480,2.045,2
22355,42481,0.512,1
22356,42482,1.008,1
22357,42483,1.015,2
22358,42484,1.024,1
22359,42485,2.047,1
22360,42486,1.024,1
22361,42487,0.512,1
22362,42488,0.504,1
22363,42489,1.024,1
22364,42490,0.504,
22365,42491,2.047,1
22366,42492,2.048,1
22367,42493,0.512,1
22368,42495,1.024,1
22369,42497,1.024,1
22370,42499,0.384,0
22371,42501,1.024,1
22372,42502,2.048,1
22373,42504,1.919,1
22374,42505,1.016,1
22375,42511,1.024,1
22376,42512,1.024,1
22377,42513,1.024,1
22378,42514,0.512,1
22379,42516,1.023,1
22380,42519,0.512,0
22381,42520,1.024,1
22382,42522,1.024,4
22383,42523,1.023,1
22384,42524,1.024,0
22385,42526,1.024,0
22386,42527,1.023,1
22387,42528,1.024,1
22388,42532,1.023,
22389,42533,1.023,
22390,42538,0.511,1
22391,42539,1.023,
22392,42541,0.768,1
22393,42542,0.384,1
22394,42543,1.024,2
22395,42544,1.022,2
22396,42545,1.024,2
22397,42546,1.024,1
22398,42547,1.024,2
22399,42548,1.024,1
22400,42549,1.015,2
22401,42552,0.256,0
22402,42553,0.767,1
22403,42554,2.048,1
22404,42555,1.016,2
22405,42556,1.024,1
22406,42557,1.023,1
22407,42558,0.509,2
22408,42559,0.384,0
22409,42560,2.047,1
22410,42563,1.024,1
22411,42564,1.024,1
22412,42565,0.48,0
22413,42567,1.0,1
22414,42568,0.383,1
22415,42569,1.015,1
22416,42571,1.024,1
22417,42572,1.024,
22418,42573,2.048,
22419,42574,0.64,2
22420,42575,2.047,1
22421,42576,1.024,1
22422,42577,0.703,0
22423,42578,0.512,1
22424,42579,0.192,1
22425,42580,0.512,0
22426,42581,1.535,2
22427,42582,1.023,1
22428,42583,1.024,2
22429,42584,2.048,1
22430,42585,1.023,1
22431,42586,1.024,1
22432,42587,1.024,2
22433,42588,0.479,1
22434,42589,1.024,1
22435,42590,2.048,1
22436,42591,1.024,1
22437,42592,1.008,1
22438,42593,0.224,1
22439,42594,1.024,1
22440,42595,2.046,2
22441,42596,1.024,1
22442,42597,0.48,1
22443,42598,1.023,1
22444,42600,1.024,1
22445,42601,1.023,2
22446,42602,1.023,1
22447,42603,1.024,1
22448,42604,1.024,1
22449,42605,1.023,1
22450,42606,2.047,1
22451,42607,1.023,1
22452,42608,1.024,1
22453,42610,1.024,1
22454,42611,1.536,1
22455,42612,2.048,2
22456,42613,1.024,1
22457,42614,1.983,
22458,42615,2.048,1
22459,42616,1.024,1
22460,42617,0.512,1
22461,42618,0.128,1
22462,42621,0.319,
22463,42623,1.024,1
22464,42624,0.102,1
22465,42625,1.024,1
22466,42626,1.023,1
22467,42627,0.512,1
22468,42628,0.503,1
22469,42629,1.024,1
22470,42631,0.247,
22471,42633,1.024,1
22472,42634,1.024,1
22473,42635,1.024,1
22474,42636,1.024,1
22475,42637,1.024,1
22476,42638,1.024,1
22477,42639,0.512,
22478,42640,1.024,1
22479,42641,4.096,2
22480,42642,0.768,
22481,42643,0.512,1
22482,42644,2.048,1
22483,42645,1.024,1
22484,42646,2.048,1
22485,42647,1.024,1
22486,42650,1.024,
22487,42651,1.024,1
22488,42652,1.024,1
22489,42653,1.024,2
22490,42654,1.024,2
22491,42655,1.024,2
22492,42656,1.024,1
22493,42657,1.023,1
22494,42658,0.511,1
22495,42659,1.024,
22496,42660,0.503,0
22497,42662,2.048,2
22498,42665,1.024,1
22499,42667,2.048,
22500,42668,0.367,0
22501,42671,1.024,1
22502,42673,1.024,2
22503,42674,1.024,1
22504,42676,2.048,2
22505,42678,1.023,1
22506,42680,0.991,1
22507,42682,0.512,4
22508,42683,1.248,2
22509,42685,1.023,1
22510,42686,0.503,1
22511,42688,0.512,1
22512,42690,1.023,1
22513,42691,0.512,1
22514,42692,1.023,1
22515,42693,1.023,
22516,42694,1.024,1
22517,42697,1.023,1
22518,42698,0.895,1
22519,42701,0.999,1
22520,42702,3.072,1
22521,42703,1.023,1
22522,42704,0.511,1
22523,42705,1.535,1
22524,42706,1.021,2
22525,42707,0.512,1
22526,42708,2.048,2
22527,42709,1.023,1
22528,42710,0.512,1
22529,42712,1.024,1
22530,42715,0.511,2
22531,42716,1.023,
22532,42717,1.024,2
22533,42719,2.048,1
22534,42720,1.023,0
22535,42723,0.512,1
22536,42724,1.536,1
22537,42725,0.447,1
22538,42727,0.256,0
22539,42728,1.024,2
22540,42729,1.536,2
22541,42731,2.048,
22542,42732,1.024,1
22543,42733,1.023,1
22544,42735,0.895,1
22545,42736,1.013,2
22546,42738,1.023,1
22547,42739,1.015,1
22548,42740,1.024,1
22549,42741,1.024,1
22550,42742,1.024,
22551,42743,1.023,1
22552,42744,0.504,2
22553,42745,1.023,1
22554,42746,0.064,
22555,42747,1.021,2
22556,42749,2.048,1
22557,42751,2.047,1
22558,42752,1.024,2
22559,42753,1.023,
22560,42754,1.023,1
22561,42755,1.024,
22562,42756,0.256,1
22563,42757,1.024,2
22564,42758,1.023,1
22565,42760,0.768,1
22566,42761,1.023,1
22567,42762,0.254,1
22568,42763,1.024,1
22569,42764,0.512,1
22570,42765,0.512,1
22571,42767,1.023,1
22572,42768,0.512,1
22573,42769,1.024,1
22574,42770,1.024,1
22575,42771,0.382,0
22576,42772,0.382,0
22577,42773,0.511,1
22578,42774,0.511,1
22579,42775,1.016,2
22580,42776,1.023,1
22581,42777,1.024,1
22582,42778,1.023,1
22583,42781,1.024,1
22584,42782,1.024,1
22585,42783,1.024,1
22586,42784,0.512,1
22587,42786,1.024,1
22588,42787,4.096,1
22589,42788,1.024,
22590,42791,1.024,
22591,42792,0.504,1
22592,42793,1.536,1
22593,42794,0.504,2
22594,42795,0.512,1
22595,42796,0.502,1
22596,42799,1.023,
22597,42800,1.023,1
22598,42801,1.024,1
22599,42802,1.024,1
22600,42803,1.024,1
22601,42804,1.024,1
22602,42808,1.024,1
22603,42810,1.024,1
22604,42812,1.024,1
22605,42813,1.024,2
22606,42814,0.96,1
22607,42815,1.024,1
22608,42816,1.023,1
22609,42817,0.768,1
22610,42818,0.959,1
22611,42819,2.04,2
22612,42820,0.768,0
22613,42821,1.022,1
22614,42822,0.127,0
22615,42823,1.022,1
22616,42824,0.512,1
22617,42825,0.256,0
22618,42826,0.512,1
22619,42827,1.024,2
22620,42828,1.024,1
22621,42829,1.023,
22622,42830,0.512,0
22623,42831,0.512,1
22624,42832,1.023,
22625,42833,1.024,2
22626,42834,1.023,2
22627,42835,2.04,2
22628,42836,0.512,1
22629,42837,0.759,1
22630,42838,0.512,1
22631,42839,1.024,1
22632,42840,1.024,1
22633,42844,1.024,1
22634,42845,0.512,1
22635,42848,0.382,0
22636,42849,2.048,2
22637,42850,2.048,1
22638,42851,2.048,2
22639,42852,1.535,1
22640,42853,1.024,1
22641,42854,0.382,0
22642,42855,1.024,1
22643,42856,1.535,1
22644,42857,3.072,1
22645,42858,1.016,2
22646,42859,0.512,1
22647,42861,0.64,
22648,42863,0.632,1
22649,42866,0.51,1
22650,42868,1.024,1
22651,42869,1.024,
22652,42870,1.024,1
22653,42871,1.024,1
22654,42873,1.024,1
22655,42874,0.512,1
22656,42875,0.768,1
22657,42876,0.512,1
22658,42878,1.024,2
22659,42879,2.048,1
22660,42880,0.512,1
22661,42882,1.024,1
22662,42883,1.024,1
22663,42884,1.024,1
22664,42885,1.023,1
22665,42886,1.024,1
22666,42887,0.512,1
22667,42888,0.512,1
22668,42889,0.51,1
22669,42890,1.024,1
22670,42891,0.511,1
22671,42892,1.024,1
22672,42894,1.024,1
22673,42895,1.024,1
22674,42896,0.512,1
22675,42897,0.767,
22676,42898,2.048,1
22677,42899,2.048,1
22678,42900,0.504,1
22679,42901,1.023,1
22680,42902,0.223,1
22681,42903,0.24,0
22682,42905,1.024,1
22683,42906,0.759,1
22684,42907,2.047,2
22685,42908,1.024,1
22686,42909,1.535,2
22687,42910,0.512,1
22688,42911,1.024,2
22689,42912,0.767,1
22690,42913,0.959,1
22691,42914,0.752,
22692,42915,0.504,1
22693,42916,0.48,1
22694,42917,0.96,1
22695,42919,0.512,2
22696,42921,2.048,2
22697,42922,1.022,2
22698,42923,0.512,1
22699,42924,1.024,1
22700,42926,1.024,1
22701,42927,0.512,1
22702,42928,0.511,1
22703,42929,0.512,1
22704,42930,0.447,2
22705,42931,0.959,1
22706,42932,1.024,1
22707,42933,1.024,1
22708,42936,2.047,2
22709,42938,0.96,1
22710,42940,2.046,2
22711,42941,2.046,2
22712,42942,1.024,1
22713,42944,0.768,1
22714,42945,1.024,1
22715,42947,1.024,1
22716,42948,2.048,1
22717,42949,1.024,2
22718,42953,0.512,1
22719,42954,1.024,2
22720,42955,1.024,2
22721,42957,1.024,1
22722,42958,0.447,
22723,42959,1.024,1
22724,42961,1.015,1
22725,42962,0.512,2
22726,42963,0.512,1
22727,42964,0.512,1
22728,42965,1.024,1
22729,42966,0.511,1
22730,42967,1.024,4
22731,42968,1.007,
22732,42969,3.072,1
22733,42970,0.512,1
22734,42973,1.024,1
22735,42974,2.048,1
22736,42976,0.503,
22737,42978,1.024,2
22738,42979,0.512,1
22739,42980,0.496,1
22740,42981,2.048,1
22741,42982,1.28,1
22742,42983,0.32,
22743,42984,1.008,1
22744,42985,0.32,
22745,42986,1.024,2
22746,42987,1.024,2
22747,42988,1.024,1
22748,42989,1.024,1
22749,42990,1.024,2
22750,42991,0.192,1
22751,42992,2.048,1
22752,42995,0.512,1
22753,42996,0.512,1
22754,42997,1.024,1
22755,42998,1.024,1
22756,43000,1.023,1
22757,43002,1.024,1
22758,43004,1.024,1
22759,43005,1.023,
22760,43007,0.512,0
22761,43008,0.768,1
22762,43010,1.024,1
22763,43011,1.024,1
22764,43012,2.048,1
22765,43013,2.048,1
22766,43014,0.255,0
22767,43015,2.048,1
22768,43016,0.512,0
22769,43017,0.768,1
22770,43018,1.024,2
22771,43020,1.016,1
22772,43022,0.512,
22773,43023,1.016,1
22774,43024,1.023,1
22775,43026,1.024,1
22776,43027,0.512,
22777,43028,0.448,0
22778,43029,1.536,1
22779,43030,1.024,1
22780,43031,0.256,0
22781,43032,2.048,2
22782,43033,2.048,2
22783,43035,2.048,1
22784,43036,1.024,1
22785,43037,0.447,1
22786,43038,2.048,1
22787,43039,1.024,1
22788,43040,1.024,1
22789,43041,1.024,1
22790,43042,2.048,1
22791,43043,0.768,1
22792,43045,0.512,1
22793,43047,2.048,1
22794,43049,2.031,1
22795,43050,1.024,1
22796,43052,0.256,0
22797,43053,2.048,2
22798,43054,0.256,0
22799,43056,2.048,2
22800,43057,0.512,0
22801,43059,0.511,0
22802,43061,1.022,1
22803,43062,1.024,1
22804,43063,0.512,1
22805,43066,1.535,1
22806,43067,2.047,1
22807,43068,0.503,1
22808,43069,1.024,1
22809,43070,2.048,1
22810,43071,1.024,1
22811,43072,0.504,1
22812,43074,0.511,2
22813,43075,0.256,0
22814,43076,2.04,2
22815,43077,1.503,1
22816,43078,1.503,1
22817,43079,2.048,2
22818,43080,1.024,1
22819,43081,0.767,
22820,43082,1.023,2
22821,43083,0.256,
22822,43084,1.024,2
22823,43085,1.024,1
22824,43086,1.023,2
22825,43089,0.511,1
22826,43092,2.048,2
22827,43093,0.224,1
22828,43094,1.024,1
22829,43096,1.023,1
22830,43097,1.024,1
22831,43098,1.024,1
22832,43100,1.024,1
22833,43101,1.023,1
22834,43102,0.512,1
22835,43103,1.024,1
22836,43104,1.536,2
22837,43105,1.024,1
22838,43108,0.768,1
22839,43110,1.536,1
22840,43111,1.023,1
22841,43112,1.023,1
22842,43113,0.48,1
22843,43115,0.48,1
22844,43116,0.512,1
22845,43117,1.024,1
22846,43118,1.024,1
22847,43119,1.024,1
22848,43120,1.024,1
22849,43121,2.048,1
22850,43122,0.504,
22851,43123,0.512,1
22852,43124,1.024,1
22853,43125,0.896,1
22854,43128,2.048,1
22855,43129,1.024,
22856,43130,1.016,2
22857,43131,0.511,1
22858,43132,0.512,1
22859,43133,1.016,
22860,43134,2.048,2
22861,43135,1.015,1
22862,43136,1.024,1
22863,43137,1.024,
22864,43138,2.048,2
22865,43139,1.024,1
22866,43140,1.024,1
22867,43141,1.024,1
22868,43142,2.048,2
22869,43143,2.048,1
22870,43144,0.512,2
22871,43145,0.256,1
22872,43146,0.48,1
22873,43147,0.383,1
22874,43148,1.023,2
22875,43149,2.048,2
22876,43150,0.512,2
22877,43151,2.048,1
22878,43152,0.447,1
22879,43154,0.255,0
22880,43155,1.024,
22881,43156,2.048,1
22882,43157,1.016,2
22883,43158,4.096,1
22884,43159,2.048,
22885,43160,1.024,1
22886,43161,0.512,2
22887,43163,1.023,1
22888,43164,1.504,1
22889,43165,1.024,1
22890,43166,1.024,2
22891,43167,2.048,1
22892,43169,0.255,0
22893,43170,1.024,1
22894,43171,0.768,1
22895,43172,1.023,1
22896,43173,1.023,2
22897,43174,0.703,
22898,43175,0.512,1
22899,43176,1.024,1
22900,43177,0.512,1
22901,43180,0.768,1
22902,43181,1.536,2
22903,43182,0.376,0
22904,43185,1.024,1
22905,43186,0.255,0
22906,43187,0.511,1
22907,43188,0.512,
22908,43189,0.48,1
22909,43190,1.024,
22910,43191,0.512,
22911,43192,2.048,1
22912,43194,1.023,1
22913,43195,1.024,
22914,43196,1.024,1
22915,43197,1.024,1
22916,43198,0.768,
22917,43199,1.016,1
22918,43200,1.024,
22919,43201,2.048,1
22920,43203,0.512,1
22921,43205,2.048,1
22922,43206,2.048,1
22923,43207,1.536,0
22924,43208,1.024,1
22925,43210,1.536,0
22926,43211,1.536,0
22927,43212,1.024,2
22928,43214,1.024,2
22929,43218,0.511,
22930,43220,1.536,0
22931,43221,0.896,1
22932,43222,1.024,1
22933,43224,1.023,2
22934,43225,1.024,1
22935,43226,1.024,2
22936,43227,0.512,1
22937,43228,0.512,1
22938,43229,1.024,0
22939,43230,2.048,1
22940,43233,1.024,2
22941,43234,1.023,1
22942,43235,1.024,2
22943,43237,1.016,2
22944,43238,0.247,
22945,43239,1.023,1
22946,43240,0.512,1
22947,43241,2.048,1
22948,43243,1.024,2
22949,43244,1.023,1
22950,43245,0.511,1
22951,43246,1.016,2
22952,43247,1.024,1
22953,43248,0.496,1
22954,43249,2.048,2
22955,43250,1.024,1
22956,43251,0.511,1
22957,43252,0.511,1
22958,43253,0.512,1
22959,43254,1.024,1
22960,43255,1.983,1
22961,43256,1.023,1
22962,43257,1.024,1
22963,43259,1.024,1
22964,43260,1.024,1
22965,43261,0.511,1
22966,43262,0.768,1
22967,43263,1.024,1
22968,43264,1.024,1
22969,43266,2.047,2
22970,43267,1.024,1
22971,43268,1.536,1
22972,43269,2.048,1
22973,43270,2.048,1
22974,43271,1.024,1
22975,43272,0.512,1
22976,43273,0.48,1
22977,43274,0.512,0
22978,43275,1.024,1
22979,43277,1.015,1
22980,43278,1.536,1
22981,43279,1.023,1
22982,43280,0.503,1
22983,43282,1.023,1
22984,43283,0.447,1
22985,43284,1.536,1
22986,43285,1.008,1
22987,43286,0.51,2
22988,43287,1.016,2
22989,43290,0.512,2
22990,43291,2.048,1
22991,43292,2.048,1
22992,43293,1.024,1
22993,43295,0.511,2
22994,43296,1.023,2
22995,43297,0.239,1
22996,43298,1.015,2
22997,43299,0.512,0
22998,43300,1.024,1
22999,43301,1.016,2
23000,43302,0.224,1
23001,43303,2.048,1
23002,43304,0.512,0
23003,43305,1.024,1
23004,43307,1.024,1
23005,43309,1.024,2
23006,43311,1.024,1
23007,43312,1.023,1
23008,43315,0.512,1
23009,43316,2.048,1
23010,43318,0.895,1
23011,43319,0.511,
23012,43320,0.224,1
23013,43321,0.512,1
23014,43322,0.512,2
23015,43323,0.512,1
23016,43324,0.768,1
23017,43325,1.024,1
23018,43327,0.512,1
23019,43328,0.512,
23020,43329,1.024,2
23021,43331,0.255,0
23022,43332,1.024,1
23023,43333,0.51,1
23024,43334,1.024,2
23025,43335,1.024,1
23026,43337,2.048,1
23027,43338,0.896,0
23028,43339,1.023,
23029,43340,2.048,1
23030,43342,0.896,0
23031,43343,1.023,1
23032,43345,0.511,1
23033,43346,3.0,1
23034,43347,2.048,2
23035,43348,1.024,1
23036,43349,1.024,1
23037,43350,2.048,1
23038,43351,1.024,2
23039,43352,2.048,1
23040,43353,0.768,0
23041,43355,0.512,1
23042,43356,0.512,1
23043,43357,2.048,1
23044,43358,0.512,1
23045,43359,2.047,
23046,43360,0.512,2
23047,43361,1.023,1
23048,43362,2.048,1
23049,43363,0.511,
23050,43364,2.039,2
