,0,name,url,capacity,read_speed,write_speed,std_size,interface,type,thikness,PRICE
793,939,グリーンハウス GH-SSD32E480,https://kakaku.com/item/K0000827666/,480.0,520.0,500.0,2.5インチ,SerialATA6Gb/s,MLC,7mm,35780
794,940,Micron 1100 MTFDDAK2T0TBN-1AR1ZABYY,https://kakaku.com/item/K0001035530/,2048.0,530.0,500.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,35800
795,941,PLEXTOR PX-512M6G-2280,https://kakaku.com/item/K0000675884/,512.0,520.0,450.0,M.2(Type2280),SerialATA6Gb/s,MLC,3.65mm,37048
796,943,PLEXTOR M8SeGN PX-1TM8SeGN,https://kakaku.com/item/K0000966670/,1000.0,2450.0,1000.0,M.2(Type2280),PCI-Express,TLC,3.65mm,37731
797,944,サムスン X5 MU-PB500B/IT,https://kakaku.com/item/K0001084255/,500.0,2800.0,2100.0,0,0,0,0,38072
798,947,サムスン T1 MU-PS500B/IT,https://kakaku.com/item/K0000736866/,500.0,450.0,450.0,0,USB,3DV-NAND,9.2mm,39578
799,948,トランセンド MTS800S TS1TMTS800S,https://kakaku.com/item/K0001060334/,1000.0,500.0,450.0,M.2(Type2280),SerialATA6Gb/s,NANDMLC,3.58mm,39702
800,949,ADATA ASP920SS3-1TM-C,https://kakaku.com/item/K0000640842/,1000.0,560.0,500.0,2.5インチ,SerialATA6Gb/s,MLC,7mm,39800
801,950,Silicon Power Slim S55 SP960GBSS3S55S25 [ブラック],https://kakaku.com/item/K0000848240/,960.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,TLC,7mm,39949
802,951,トランセンド TS128GPSD330,https://kakaku.com/item/K0000505986/,128.0,119.0,93.0,2.5インチ,IDE,MLC,7.4mm,40770
803,953,CFD CSSD-M2B02TPG2VN,https://kakaku.com/item/K0001122311/,2000.0,3470.0,2750.0,M.2(Type2280),PCI-Express,3DTLC,0,42680
804,955,サムスン T3 MU-PT1T0B/IT,https://kakaku.com/item/K0000860339/,1000.0,450.0,450.0,0,USB,V-NAND,0,43780
805,956,トランセンド JetDrive 500 TS960GJDM500,https://kakaku.com/item/K0000680351/,960.0,570.0,460.0,0,SerialATA6Gb/s,MLC,0,45980
806,957,トランセンド JetDrive 520 TS960GJDM520,https://kakaku.com/item/K0000680354/,960.0,570.0,460.0,0,SerialATA6Gb/s,MLC,0,45980
807,958,トランセンド JetDrive 720 TS960GJDM720,https://kakaku.com/item/K0000680357/,960.0,570.0,460.0,0,SerialATA6Gb/s,MLC,0,45980
808,959,HGST Atomos Master Caddy 4K 1000GB Black WW 0G05221,https://kakaku.com/item/K0000992129/,1000.0,500.0,500.0,0,0,0,0,46590
809,960,インテル Optane SSD 900P SSDPED1D280GAX1,https://kakaku.com/item/K0001106127/,280.0,2500.0,2000.0,0,PCI-Express,3DXpoint,0,46749
810,961,インテル D3-S4610 SSDSC2KG960G801,https://kakaku.com/item/K0001105352/,960.0,560.0,510.0,2.5インチ,SerialATA6Gb/s,3DNANDTLC,7mm,46922
811,962,トランセンド TS256GESD400K,https://kakaku.com/item/K0000672294/,256.0,410.0,380.0,0,USB,MLC,0,46985
812,963,crucial MX300 CT2050MX300SSD1/JP,https://kakaku.com/item/K0000955620/,2050.0,530.0,510.0,2.5インチ,SerialATA6Gb/s,3DTLC,7mm,48800
813,964,HGST G-DRIVE ev RaW SSD 1000GB JP 0G04762,https://kakaku.com/item/K0001018812/,1000.0,425.0,425.0,2.5インチ,USB,0,0,49417
814,965,インテル Optane SSD 900P SSDPE21D280GASM,https://kakaku.com/item/K0001048949/,280.0,2500.0,2000.0,2.5インチ,PCI-Express,3DXpoint,15mm,51755
815,966,インテル Optane SSD 900P SSDPE21D280GASX,https://kakaku.com/item/K0001048950/,280.0,2500.0,2000.0,2.5インチ,PCI-Express,3DXpoint,15mm,51755
816,967,インテル D3-S4510 SSDSC2KB019T801,https://kakaku.com/item/K0001083153/,1920.0,560.0,510.0,2.5インチ,SerialATA6Gb/s,3DNANDTLC,7mm,53400
817,968,crucial MX300 CT2050MX300SSD1,https://kakaku.com/item/K0000910367/,2050.0,530.0,510.0,2.5インチ,SerialATA6Gb/s,3DTLC,7mm,54800
818,970,サムスン 960 PRO M.2 MZ-V6P1T0B/IT,https://kakaku.com/item/K0000929857/,1024.0,3500.0,2100.0,M.2(Type2280),PCI-Express,V-NAND,2.38mm,56800
819,971,CFD CSSD-M2E512HLMEQ,https://kakaku.com/item/K0000697845/,512.0,700.0,600.0,M.2(Type2280),PCI-Express,MLC,3.2mm,58278
820,972,インテル Optane SSD 900P SSDPED1D280GASX,https://kakaku.com/item/K0001012879/,280.0,2500.0,2000.0,0,PCI-Express,3DXpoint,0,59724
821,973,IODATA HDUS-TBSB1.0,https://kakaku.com/item/K0000770028/,1000.0,279.44,251.03,0,0,0,0,59800
822,975,トランセンド ESD220C TS480GESD220C [ブラック],https://kakaku.com/item/K0000956895/,480.0,410.0,400.0,0,USB,TLC,0,61754
823,977,インテル DC S4500 SSDSC2KB960G701,https://kakaku.com/item/K0000993271/,960.0,500.0,490.0,2.5インチ,SerialATA6Gb/s,3DNANDTLC,7mm,66535
824,978,グリーンハウス GH-SSD32E960,https://kakaku.com/item/K0000827667/,960.0,520.0,500.0,2.5インチ,SerialATA6Gb/s,MLC,7mm,67780
825,979,SONY SV-GS96,https://kakaku.com/item/K0000944574/,960.0,550.0,500.0,2.5インチ,SerialATA6Gb/s,0,9.5mm,70070
826,980,インテル Optane SSD 900P SSDPED1D480GAX1,https://kakaku.com/item/K0001106128/,480.0,2500.0,2000.0,0,PCI-Express,3DXpoint,0,71599
827,981,パナソニック RP-SBD1TBP3 [シルバー],https://kakaku.com/item/K0001111117/,1000.0,1500.0,1000.0,0,0,0,0,74480
828,982,IODATA HDUS-TBSSS1.0,https://kakaku.com/item/K0000606302/,1000.0,264.77,240.7,0,0,0,0,75800
829,983,サムスン X5 MU-PB1T0B/IT,https://kakaku.com/item/K0001084256/,1024.0,2800.0,2300.0,0,0,0,0,76349
830,984,インテル Optane SSD 905P SSDPE21D480GAM3,https://kakaku.com/item/K0001062297/,480.0,2600.0,2200.0,2.5インチ,PCI-Express,3DXpoint,15mm,77936
831,985,Lenovo 4XB0W79582,https://kakaku.com/item/K0001197250/,1000.0,3500.0,3000.0,M.2(Type2280),PCI-Express,0,2.28mm,96149
832,986,トランセンド MSA370 TS1TMSA370,https://kakaku.com/item/K0000913550/,1000.0,570.0,450.0,mSATA,SerialATA6Gb/s,MLC,4.85mm,105510
833,987,サムスン T3 MU-PT2T0B/IT,https://kakaku.com/item/K0000860338/,2000.0,450.0,450.0,0,USB,V-NAND,0,122346
834,988,インテル DC S4500 SSDSC2KB019T701,https://kakaku.com/item/K0000993270/,1900.0,500.0,490.0,2.5インチ,SerialATA6Gb/s,3DNANDTLC,7mm,129692
835,989,サムスン X5 MU-PB2T0B/IT,https://kakaku.com/item/K0001084257/,2048.0,2800.0,2300.0,0,0,0,0,152918
836,990,IBM 43W7714,https://kakaku.com/item/K0000353597/,50.0,80.0,50.0,2.5インチ,SerialATA,SLC,9.5mm,156743
837,991,IBM 43W7722,https://kakaku.com/item/K0000353598/,50.0,80.0,50.0,2.5インチ,SerialATA,SLC,0,156743
838,992,トランセンド TS1TESD400K,https://kakaku.com/item/K0000672296/,1000.0,410.0,380.0,0,USB,MLC,0,180902
839,993,AKITIO Thunder3 PCIe SSD T3PC-T3DIS-AKTJP,https://kakaku.com/item/K0000974295/,1200.0,2500.0,1200.0,0,Thunderbolt/USB,0,0,209530
