,0,name,url,processor_name,maker,type,clock,max_clock,core,thread,is_L2,L2,is_L3,L3,is_smart_cache,smart_cache,PRICE
54,303,インテル Xeon W-3265M バルク,https://kakaku.com/item/K0001211652/,XeonW-3265M (CascadeLake),インテル,LGA3647,2.7,4.6,24.0,48.0,0.0,0.0,0.0,0.0,1.0,16000.0,813999.0
55,296,インテル Xeon W-3265 バルク,https://kakaku.com/item/K0001211653/,XeonW-3265 (CascadeLake),インテル,LGA3647,2.7,4.6,24.0,48.0,0.0,0.0,1.0,33000.0,0.0,0.0,434380.0
56,112,インテル Celeron Dual-Core G3900 BOX,https://kakaku.com/item/K0000857596/,CeleronDual-CoreG3900 (Skylake),インテル,LGA1151,2.8,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2000.0,6780.0
57,91,インテル Core i5 7600T BOX,https://kakaku.com/item/K0000933411/,Corei57600T (KabyLake-S),インテル,LGA1151,2.8,3.7,4.0,4.0,0.0,0.0,0.0,0.0,1.0,6000.0,29890.0
58,42,インテル Core i5 8400 BOX,https://kakaku.com/item/K0001002087/,Corei58400 (CoffeeLake-S),インテル,LGA1151,2.8,4.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,9000.0,16800.0
59,254,インテル Core i9 7960X BOX,https://kakaku.com/item/K0001008609/,Corei97960X (Skylake-X),インテル,LGA2066,2.8,4.2,16.0,32.0,0.0,0.0,1.0,22000.0,0.0,0.0,142780.0
60,84,インテル Celeron Dual-Core G3930 BOX,https://kakaku.com/item/K0000933431/,CeleronDual-CoreG3930 (KabyLake-S),インテル,LGA1151,2.9,0.0,2.0,2.0,0.0,0.0,1.0,2000.0,0.0,0.0,4785.0
61,164,インテル Core i7 7700T BOX,https://kakaku.com/item/K0000933077/,Corei77700T (KabyLake-S),インテル,LGA1151,2.9,3.8,4.0,8.0,0.0,0.0,0.0,0.0,1.0,8000.0,42240.0
62,5,インテル Core i5 9400F BOX,https://kakaku.com/item/K0001126893/,Corei59400F (CoffeeLake-SRefresh),インテル,LGA1151,2.9,4.1,6.0,6.0,0.0,0.0,0.0,0.0,1.0,9000.0,17550.0
63,294,インテル Xeon E5-4617 BOX,https://kakaku.com/item/K0000377271/,XeonE5-4617,インテル,LGA2011,2.9,3.4,6.0,6.0,0.0,0.0,0.0,0.0,1.0,15000.0,392905.0
64,18,インテル Core i5 9400 BOX,https://kakaku.com/item/K0001158576/,Corei59400 (CoffeeLake-SRefresh),インテル,LGA1151,2.9,4.1,6.0,6.0,0.0,0.0,1.0,9000.0,0.0,0.0,22110.0
65,245,インテル Core i9 7920X BOX,https://kakaku.com/item/K0000995578/,Corei97920X (Skylake-X),インテル,LGA2066,2.9,4.3,12.0,24.0,0.0,0.0,1.0,16500.0,0.0,0.0,99880.0
66,201,インテル Celeron Dual-Core G3950 BOX,https://kakaku.com/item/K0000936003/,CeleronDual-CoreG3950 (KabyLake-S),インテル,LGA1151,3.0,0.0,2.0,2.0,0.0,0.0,1.0,2000.0,0.0,0.0,7150.0
67,122,インテル Core i5 7400 BOX,https://kakaku.com/item/K0000933081/,Corei57400 (KabyLake-S),インテル,LGA1151,3.0,3.5,4.0,4.0,0.0,0.0,0.0,0.0,1.0,6000.0,21714.0
68,123,インテル Xeon E3-1220 v6 BOX,https://kakaku.com/item/K0000957608/,XeonE3-1220V6 (KabyLake-S),インテル,LGA1151,3.0,3.5,4.0,4.0,0.0,0.0,0.0,0.0,1.0,8000.0,25260.0
69,53,インテル Core i5 8500 BOX,https://kakaku.com/item/K0001045049/,Corei58500 (CoffeeLake-S),インテル,LGA1151,3.0,4.1,6.0,6.0,0.0,0.0,0.0,0.0,1.0,9000.0,23314.0
70,67,インテル Core i5 9500F BOX,https://kakaku.com/item/K0001216730/,Corei59500F (CoffeeLakeRefresh),インテル,LGA1151,3.0,4.4,6.0,6.0,0.0,0.0,1.0,9000.0,0.0,0.0,21969.0
71,23,インテル Core i7 9700F BOX,https://kakaku.com/item/K0001164119/,Corei79700F (CoffeeLake-SRefresh),インテル,LGA1151,3.0,4.7,8.0,8.0,0.0,0.0,1.0,12000.0,0.0,0.0,37378.0
72,277,インテル Xeon E5-2690 v2 BOX,https://kakaku.com/item/K0000575840/,XeonE5-2690V2 (IvyBridge),インテル,LGA2011,3.0,3.6,10.0,20.0,0.0,0.0,0.0,0.0,1.0,25000.0,240209.0
73,108,インテル Core i7 6950X Extreme Edition BOX,https://kakaku.com/item/K0000881569/,Corei76950XExtremeEdition (Broadwell-E),インテル,LGA2011-3,3.0,3.5,10.0,20.0,0.0,0.0,1.0,25000.0,0.0,0.0,139800.0
74,281,インテル Xeon E5-2687W v4 BOX,https://kakaku.com/item/K0000869945/,XeonE5-2687WV4 (Broadwell-EP),インテル,LGA2011-3,3.0,3.5,12.0,24.0,0.0,0.0,0.0,0.0,1.0,30000.0,265979.0
75,49,インテル Core i9 9980XE Extreme Edition BOX,https://kakaku.com/item/K0001096312/,Corei99980XE (Skylake-XRefresh),インテル,LGA2066,3.0,4.4,18.0,36.0,0.0,0.0,0.0,0.0,1.0,24750.0,120600.0
76,16,インテル Core i9 10980XE Extreme Edition BOX,https://kakaku.com/item/K0001217270/,Corei910980XE (CascadeLake),インテル,LGA2066,3.0,4.8,18.0,36.0,0.0,0.0,1.0,24750.0,0.0,0.0,147710.0
77,47,インテル Celeron G4900 BOX,https://kakaku.com/item/K0001045055/,CeleronG4900 (CoffeeLake-S),インテル,LGA1151,3.1,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2000.0,3980.0
78,41,インテル Core i5 9600 BOX,https://kakaku.com/item/K0001181813/,Corei59600 (CoffeeLake),インテル,LGA1151,3.1,4.6,6.0,6.0,0.0,0.0,0.0,0.0,1.0,2000.0,26180.0
79,154,インテル Core i5 8600 BOX,https://kakaku.com/item/K0001045048/,Corei58600 (CoffeeLake-S),インテル,LGA1151,3.1,4.3,6.0,6.0,0.0,0.0,0.0,0.0,1.0,9000.0,28261.0
80,22,インテル Core i9 9900 BOX,https://kakaku.com/item/K0001167104/,Corei99900 (CoffeeLake),インテル,LGA1151,3.1,5.0,8.0,16.0,0.0,0.0,0.0,0.0,1.0,12000.0,52663.0
81,284,インテル Xeon E5-2687W v3 BOX,https://kakaku.com/item/K0000691897/,XeonE5-2687WV3 (Haswell-EP),インテル,LGA2011-3,3.1,3.5,10.0,20.0,0.0,0.0,0.0,0.0,1.0,25000.0,270633.0
82,175,インテル Core i9 7940X BOX,https://kakaku.com/item/K0001008608/,Corei97940X (Skylake-X),インテル,LGA2066,3.1,4.3,14.0,28.0,0.0,0.0,1.0,19250.0,0.0,0.0,117480.0
83,46,インテル Core i9 9960X BOX,https://kakaku.com/item/K0001096316/,Corei99960X (Skylake-XRefresh),インテル,LGA2066,3.1,4.4,16.0,32.0,0.0,0.0,0.0,0.0,1.0,22000.0,100983.0
84,54,インテル Xeon W-3175X BOX,https://kakaku.com/item/K0001150564/,XeonW-3175X (Skylake),インテル,LGA3647,3.1,3.8,28.0,56.0,0.0,0.0,1.0,38500.0,0.0,0.0,387000.0
85,200,インテル Celeron G4920 BOX,https://kakaku.com/item/K0001045054/,CeleronG4920 (CoffeeLake-S),インテル,LGA1151,3.2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2000.0,7043.0
86,75,インテル Celeron G4930 BOX,https://kakaku.com/item/K0001190638/,CeleronG4930 (CoffeeLake),インテル,LGA1151,3.2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,12000.0,4840.0
87,147,インテル Core i3 6100T BOX,https://kakaku.com/item/K0000825681/,Corei36100T (Skylake),インテル,LGA1151,3.2,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,3000.0,19955.0
88,66,インテル Core i5 6500 BOX,https://kakaku.com/item/K0000808341/,Corei56500 (Skylake),インテル,LGA1151,3.2,3.6,4.0,4.0,0.0,0.0,0.0,0.0,1.0,6000.0,19980.0
89,62,インテル Core i7 8700 バルク,https://kakaku.com/item/K0001106864/,Corei78700 (CoffeeLake-S),インテル,LGA1151,3.2,4.6,6.0,12.0,0.0,0.0,0.0,0.0,1.0,12000.0,37980.0
90,283,インテル Xeon Gold 6134 BOX,https://kakaku.com/item/K0000982842/,XeonGold6134 (Skylake-SP),インテル,LGA3647,3.2,3.7,8.0,16.0,0.0,0.0,1.0,24750.0,0.0,0.0,267790.0
