,0,name,url,processor_name,maker,type,clock,max_clock,core,thread,is_L2,L2,is_L3,L3,is_smart_cache,smart_cache,PRICE
53,55,インテル Core i3 8100 BOX,https://kakaku.com/item/K0001002089/,Corei38100 (CoffeeLake-S),インテル,LGA1151,3.6,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,6000.0,14999.0
54,56,インテル Core i5 9500F BOX,https://kakaku.com/item/K0001216730/,Corei59500F (CoffeeLakeRefresh),インテル,LGA1151,3.0,4.4,6.0,6.0,0.0,0.0,1.0,9000.0,0.0,0.0,21969.0
55,57,インテル Core i7 7700K BOX,https://kakaku.com/item/K0000932815/,Corei77700K (KabyLake-S),インテル,LGA1151,4.2,4.5,4.0,8.0,0.0,0.0,0.0,0.0,1.0,8000.0,47025.0
56,58,インテル Core i5 6500 BOX,https://kakaku.com/item/K0000808341/,Corei56500 (Skylake),インテル,LGA1151,3.2,3.6,4.0,4.0,0.0,0.0,0.0,0.0,1.0,6000.0,19980.0
57,59,インテル Pentium Gold G5620 BOX,https://kakaku.com/item/K0001217818/,PentiumGoldG5620 (CoffeeLakeRefresh),インテル,LGA1151,4.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,12000.0,11869.0
58,60,インテル Celeron Dual-Core G3930 BOX,https://kakaku.com/item/K0000933431/,CeleronDual-CoreG3930 (KabyLake-S),インテル,LGA1151,2.9,0.0,2.0,2.0,0.0,0.0,1.0,2000.0,0.0,0.0,4785.0
59,61,インテル Celeron G4930 BOX,https://kakaku.com/item/K0001190638/,CeleronG4930 (CoffeeLake),インテル,LGA1151,3.2,0.0,2.0,2.0,0.0,0.0,1.0,2000.0,0.0,0.0,5147.0
60,62,AMD Athlon 220GE BOX,https://kakaku.com/item/K0001122219/,Athlon220GE,AMD,SocketAM4,3.4,0.0,2.0,4.0,1.0,1000.0,1.0,4000.0,0.0,0.0,6688.0
61,63,AMD Athlon 240GE BOX,https://kakaku.com/item/K0001122218/,Athlon240GE,AMD,SocketAM4,3.5,0.0,2.0,4.0,1.0,1000.0,1.0,4000.0,0.0,0.0,8228.0
62,64,AMD Ryzen 3 2200G BOX,https://kakaku.com/item/K0001031960/,Ryzen32200G,AMD,SocketAM4,3.5,3.7,4.0,4.0,1.0,2000.0,1.0,4000.0,0.0,0.0,11480.0
63,65,AMD Ryzen 7 2700X 50th Anniversary Edition BOX with Wraith Prism cooler,https://kakaku.com/item/K0001154374/,Ryzen72700X,AMD,SocketAM4,3.7,4.3,8.0,16.0,1.0,4000.0,1.0,16000.0,0.0,0.0,39980.0
64,66,インテル Core i5 8500 BOX,https://kakaku.com/item/K0001045049/,Corei58500 (CoffeeLake-S),インテル,LGA1151,3.0,4.1,6.0,6.0,0.0,0.0,0.0,0.0,1.0,9000.0,23314.0
65,67,インテル Xeon E-2236 BOX,https://kakaku.com/item/K0001193016/,XeonE-2236 (CoffeeLake),インテル,LGA1151,3.4,4.8,6.0,12.0,0.0,0.0,0.0,0.0,1.0,12000.0,36519.0
66,68,インテル Core i7 7700 BOX,https://kakaku.com/item/K0000932813/,Corei77700 (KabyLake-S),インテル,LGA1151,3.6,4.2,4.0,8.0,0.0,0.0,0.0,0.0,1.0,8000.0,39447.0
67,69,インテル Core i9 9820X BOX,https://kakaku.com/item/K0001096318/,Corei99820X (Skylake-XRefresh),インテル,LGA2066,3.3,4.1,10.0,20.0,0.0,0.0,0.0,0.0,1.0,16500.0,63770.0
68,70,インテル Xeon W-3175X BOX,https://kakaku.com/item/K0001150564/,XeonW-3175X (Skylake),インテル,LGA3647,3.1,3.8,28.0,56.0,0.0,0.0,1.0,38500.0,0.0,0.0,387000.0
69,72,AMD Ryzen Threadripper 2950X BOX,https://kakaku.com/item/K0001079495/,RyzenThreadripper2950X,AMD,SocketTR4,3.5,4.4,16.0,32.0,1.0,8000.0,1.0,32000.0,0.0,0.0,65978.0
70,73,インテル Core i3 8300 BOX,https://kakaku.com/item/K0001045050/,Corei38300 (CoffeeLake-S),インテル,LGA1151,3.7,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,8000.0,18565.0
71,74,インテル Core i7 8700 バルク,https://kakaku.com/item/K0001106864/,Corei78700 (CoffeeLake-S),インテル,LGA1151,3.2,4.6,6.0,12.0,0.0,0.0,0.0,0.0,1.0,12000.0,39980.0
72,75,インテル Core i9 9940X BOX,https://kakaku.com/item/K0001096313/,Corei99940X (Skylake-XRefresh),インテル,LGA2066,3.3,4.4,14.0,28.0,0.0,0.0,0.0,0.0,1.0,19250.0,88800.0
73,76,インテル Core i3 9350KF BOX,https://kakaku.com/item/K0001152701/,Corei39350KF (CoffeeLake-SRefresh),インテル,LGA1151,4.0,4.6,4.0,4.0,0.0,0.0,1.0,8000.0,0.0,0.0,19970.0
74,77,インテル Xeon E-2176G BOX,https://kakaku.com/item/K0001130767/,XeonE-2176G (CoffeeLake),インテル,LGA1151,3.7,4.7,6.0,12.0,0.0,0.0,0.0,0.0,1.0,12000.0,47849.0
75,78,インテル Pentium Gold G5500 BOX,https://kakaku.com/item/K0001045052/,PentiumGoldG5500 (CoffeeLake-S),インテル,LGA1151,3.8,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,4000.0,10221.0
76,80,インテル Xeon E-2224G BOX,https://kakaku.com/item/K0001193017/,XeonE-2224G (CoffeeLake),インテル,LGA1151,3.5,4.7,4.0,4.0,0.0,0.0,0.0,0.0,1.0,12000.0,28269.0
77,81,インテル Core i7 6700K BOX,https://kakaku.com/item/K0000800540/,Corei76700K (Skylake),インテル,LGA1151,4.0,4.2,4.0,8.0,0.0,0.0,0.0,0.0,1.0,8000.0,40780.0
78,82,インテル Core i3 7100 BOX,https://kakaku.com/item/K0000933419/,Corei37100 (KabyLake-S),インテル,LGA1151,3.9,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,3000.0,15400.0
79,83,インテル Core i3 8350K BOX,https://kakaku.com/item/K0001002088/,Corei38350K (CoffeeLake-S),インテル,LGA1151,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,8000.0,18259.0
80,84,インテル Core i5 7400 BOX,https://kakaku.com/item/K0000933081/,Corei57400 (KabyLake-S),インテル,LGA1151,3.0,3.5,4.0,4.0,0.0,0.0,0.0,0.0,1.0,6000.0,22800.0
81,85,インテル Core i7 4770 バルク,https://kakaku.com/item/K0000516806/,Corei74770 (Haswell),インテル,LGA1150,3.4,3.9,4.0,8.0,0.0,0.0,0.0,0.0,1.0,8000.0,34980.0
82,86,インテル Xeon E-2226G BOX,https://kakaku.com/item/K0001210312/,XeonE-2226G (CoffeeLake),インテル,LGA1151,3.4,4.7,6.0,6.0,0.0,0.0,0.0,0.0,1.0,12000.0,36000.0
83,87,インテル Xeon Silver 4210 BOX,https://kakaku.com/item/K0001159368/,XeonSilver4210 (CascadeLake-SP),インテル,LGA3647,2.2,3.2,10.0,20.0,0.0,0.0,1.0,14000.0,0.0,0.0,62490.0
84,88,インテル Xeon E5-2640 v4 BOX,https://kakaku.com/item/K0000869935/,XeonE5-2640V4 (Broadwell-EP),インテル,LGA2011-3,2.4,3.4,10.0,20.0,0.0,0.0,0.0,0.0,1.0,25000.0,96580.0
85,89,AMD Ryzen Threadripper 2990WX BOX,https://kakaku.com/item/K0001079117/,RyzenThreadripper2990WX,AMD,SocketTR4,3.0,4.2,32.0,64.0,1.0,16000.0,1.0,64000.0,0.0,0.0,183130.0
86,90,インテル Pentium Gold G5600 BOX,https://kakaku.com/item/K0001045051/,PentiumGoldG5600 (CoffeeLake-S),インテル,LGA1151,3.9,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,4000.0,10945.0
87,91,AMD Ryzen 3 1300X BOX,https://kakaku.com/item/K0000986259/,Ryzen31300X,AMD,SocketAM4,3.5,3.7,4.0,4.0,1.0,2000.0,1.0,8000.0,0.0,0.0,11170.0
88,92,AMD Ryzen Threadripper 1900X BOX,https://kakaku.com/item/K0000993227/,RyzenThreadripper1900X,AMD,SocketTR4,3.8,4.0,8.0,16.0,1.0,4000.0,1.0,16000.0,0.0,0.0,20169.0
89,93,AMD Ryzen 7 1800X BOX,https://kakaku.com/item/K0000946573/,Ryzen71800X,AMD,SocketAM4,3.6,4.0,8.0,16.0,1.0,4000.0,1.0,16000.0,0.0,0.0,21250.0
90,94,インテル Core i7 7700T BOX,https://kakaku.com/item/K0000933077/,Corei77700T (KabyLake-S),インテル,LGA1151,2.9,3.8,4.0,8.0,0.0,0.0,0.0,0.0,1.0,8000.0,42020.0
91,95,インテル Core i9 9920X BOX,https://kakaku.com/item/K0001096317/,Corei99920X (Skylake-XRefresh),インテル,LGA2066,3.5,4.4,12.0,24.0,0.0,0.0,0.0,0.0,1.0,19250.0,81400.0
92,96,インテル Core i7 6950X Extreme Edition BOX,https://kakaku.com/item/K0000881569/,Corei76950XExtremeEdition (Broadwell-E),インテル,LGA2011-3,3.0,3.5,10.0,20.0,0.0,0.0,1.0,25000.0,0.0,0.0,139800.0
93,97,インテル Xeon W-3275 バルク,https://kakaku.com/item/K0001211651/,XeonW-3275 (CascadeLake),インテル,LGA3647,2.5,4.6,28.0,56.0,0.0,0.0,1.0,38500.0,0.0,0.0,579699.0
94,98,インテル Xeon Platinum 8180 BOX,https://kakaku.com/item/K0000982874/,XeonPlatinum8180 (Skylake-SP),インテル,LGA3647,2.5,3.8,28.0,56.0,0.0,0.0,1.0,38500.0,0.0,0.0,1219900.0
95,100,AMD Ryzen 3 1200 BOX,https://kakaku.com/item/K0000986260/,Ryzen31200,AMD,SocketAM4,3.1,3.4,4.0,4.0,1.0,2000.0,1.0,8000.0,0.0,0.0,11467.0
96,102,インテル Core i5 7400T BOX,https://kakaku.com/item/K0000932821/,Corei57400T (KabyLake-S),インテル,LGA1151,2.4,3.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,6000.0,25173.0
97,103,インテル Xeon E-2234 BOX,https://kakaku.com/item/K0001210313/,XeonE-2234 (CoffeeLake),インテル,LGA1151,3.6,4.8,4.0,8.0,0.0,0.0,0.0,0.0,1.0,12000.0,36000.0
98,104,インテル Core i7 6700 BOX,https://kakaku.com/item/K0000808337/,Corei76700 (Skylake),インテル,LGA1151,3.4,4.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,8000.0,42020.0
99,105,インテル Xeon E-2274G BOX,https://kakaku.com/item/K0001210314/,XeonE-2274G (CoffeeLake),インテル,LGA1151,4.0,4.9,4.0,8.0,0.0,0.0,0.0,0.0,1.0,8000.0,49000.0
