,name,url,capacity[GB],memory_num,capacity_sum,memory_standard,interface,module_standard,generation,PRICE
3426,G.Skill F4-3200C14D-32GTZKW [DDR4 PC4-25600 16GB 2枚組],https://kakaku.com/item/K0000893096/,16.0,2.0,32.0,DDR4SDRAM,DIMM,PC4-25600(DDR4-3200),4.0,31200.0
3427,G.Skill F4-3200C14D-32GTZSK [DDR4 PC4-25600 16GB 2枚組],https://kakaku.com/item/K0000893100/,16.0,2.0,32.0,DDR4SDRAM,DIMM,PC4-25600(DDR4-3200),4.0,31200.0
3428,CENTURY MICRO CK8GX4-D4U2133 [DDR4 PC4-17000 8GB 4枚組],https://kakaku.com/item/K0000715111/,8.0,4.0,32.0,DDR4SDRAM,DIMM,PC4-17000(DDR4-2133),4.0,31300.0
3429,crucial BLE4K4G4D26AFEA [DDR4 PC4-21300 4GB 4枚組],https://kakaku.com/item/K0000739286/,4.0,4.0,16.0,DDR4SDRAM,DIMM,PC4-21300(DDR4-2666),4.0,31320.0
3430,CFD CFD Selection W4U3000BMR-8G [DDR4 PC4-24000 8GB 2枚組],https://kakaku.com/item/K0001073836/,8.0,2.0,16.0,DDR4SDRAM,DIMM,PC4-24000(DDR4-3000),4.0,31350.0
3431,キングストン HX424C12PB3K2/32 [DDR4 PC4-19200 16GB 2枚組],https://kakaku.com/item/K0000970136/,16.0,2.0,32.0,DDR4SDRAM,DIMM,PC4-19200(DDR4-2400),4.0,31351.0
3432,Corsair CMD8GX3M2A2133C9 [DDR3 PC3-17066 4GB 2枚組],https://kakaku.com/item/K0000401706/,4.0,2.0,8.0,DDR3SDRAM,DIMM,PC3-17066(DDR3-2133),3.0,31438.0
3433,G.Skill F4-3200C16Q-64GSXKB [DDR4 PC4-25600 16GB 4枚組],https://kakaku.com/item/K0001032664/,16.0,4.0,64.0,DDR4SDRAM,DIMM,PC4-25600(DDR4-3200),4.0,31600.0
3434,G.Skill F4-3200C16Q-64GSXWB [DDR4 PC4-25600 16GB 4枚組],https://kakaku.com/item/K0001032663/,16.0,4.0,64.0,DDR4SDRAM,DIMM,PC4-25600(DDR4-3200),4.0,31600.0
3435,Corsair CMK32GX4M4B3600C18 [DDR4 PC4-28800 8GB 4枚組],https://kakaku.com/item/K0000887483/,8.0,4.0,32.0,DDR4SDRAM,DIMM,PC4-28800(DDR4-3600),4.0,31707.0
3436,キングストン HX442C19PB3K2/16 [DDR4 PC4-34100 8GB 2枚組],https://kakaku.com/item/K0001166302/,8.0,2.0,16.0,DDR4SDRAM,DIMM,PC4-34100(DDR4-4266),4.0,31780.0
3437,G.Skill F4-2800C15Q-64GVR [DDR4 PC4-22400 16GB 4枚組],https://kakaku.com/item/K0000801725/,16.0,4.0,64.0,DDR4SDRAM,DIMM,PC4-22400(DDR4-2800),4.0,31800.0
3438,G.Skill F4-2933C14D-32GTZRX [DDR4 PC4-23400 16GB 2枚組],https://kakaku.com/item/K0001014209/,16.0,2.0,32.0,DDR4SDRAM,DIMM,PC4-23400(DDR4-2933),4.0,31800.0
3439,Corsair CMT32GX4M2C3466C16 [DDR4 PC4-27700 16GB 2枚組],https://kakaku.com/item/K0001156601/,16.0,2.0,32.0,DDR4SDRAM,DIMM,PC4-27700(DDR4-3466),4.0,31854.0
3440,crucial CT2KIT204864BF160B [SODIMM DDR3L PC3L-12800 16GB 2枚組],https://kakaku.com/item/K0000826760/,16.0,2.0,32.0,DDR3SDRAM,S.O.DIMM,PC3L-12800(DDR3L-1600),3.0,31980.0
3441,ADTEC ADS2133D-R4GS4 [DDR4 PC4-17000 4GB 4枚組 Registered],https://kakaku.com/item/K0001181198/,4.0,4.0,16.0,DDR4SDRAM,DIMM,PC4-17000(DDR4-2133),4.0,32034.0
3442,G.Skill F4-3200C16Q-32GTRG [DDR4 PC4-25600 8GB 4枚組],https://kakaku.com/item/K0001156424/,8.0,4.0,32.0,DDR4SDRAM,DIMM,PC4-25600(DDR4-3200),4.0,32120.0
3443,Corsair CMSX64GX4M4A2400C16 [SODIMM DDR4 PC4-19200 16GB 4枚組],https://kakaku.com/item/K0000904484/,16.0,4.0,64.0,DDR4SDRAM,S.O.DIMM,PC4-19200(DDR4-2400),4.0,32121.0
3444,ADTEC ADM2400N-H8G4 [SODIMM DDR4 PC4-19200 8GB 4枚組 Mac],https://kakaku.com/item/K0000976972/,8.0,4.0,32.0,DDR4SDRAM,S.O.DIMM,PC4-19200(DDR4-2400),4.0,32181.0
3445,トランセンド TS16GJMA533N [DDR3 PC3-10600 4GB 4枚組 Registered Mac],https://kakaku.com/item/K0000876331/,4.0,4.0,16.0,DDR3SDRAM,DIMM,PC3-10600(DDR3-1333),3.0,32313.0
3446,G.Skill F3-10666CL9Q2-64GBZL [DDR3 PC3-10666 8GB 8枚組],https://kakaku.com/item/K0000318870/,8.0,8.0,64.0,DDR3SDRAM,DIMM,PC3-10666(DDR3-1333),3.0,32400.0
3447,G.Skill F4-2666C16Q2-64GRB [DDR4 PC4-21300 8GB 8枚組],https://kakaku.com/item/K0000725122/,8.0,8.0,64.0,DDR4SDRAM,DIMM,PC4-21300(DDR4-2666),4.0,32400.0
3448,トランセンド TS4GIB4792 [DDR2 PC2-3200 2GB ECC Registered 2枚組],https://kakaku.com/item/K0000231332/,2.0,2.0,4.0,DDR2SDRAM,DIMM,PC2-3200(DDR2-400),2.0,32479.0
3449,CENTURY MICRO CK8GX4-D4RE2133VL81 [DDR4 PC4-17000 8GB 4枚組 ECC Registered],https://kakaku.com/item/K0000999516/,8.0,4.0,32.0,DDR4SDRAM,DIMM,PC4-17000(DDR4-2133),4.0,32550.0
3450,CENTURY MICRO CK8GX4-D4RE2400VL81 [DDR4 PC4-19200 8GB 4枚組 ECC Registered],https://kakaku.com/item/K0000955251/,8.0,4.0,32.0,DDR4SDRAM,DIMM,PC4-19200(DDR4-2400),4.0,32550.0
3451,CENTURY MICRO CK8GX4-D4RE2666VL81 [DDR4 PC4-21300 8GB 4枚組 ECC Registered],https://kakaku.com/item/K0001050970/,8.0,4.0,32.0,DDR4SDRAM,DIMM,PC4-21300(DDR4-2666),4.0,32550.0
3452,Corsair CMD16GX4M2B3866C18 [DDR4 PC4-30900 8GB 2枚組],https://kakaku.com/item/K0001001704/,8.0,2.0,16.0,DDR4SDRAM,DIMM,PC4-30900(DDR4-3866),4.0,32566.0
3453,ADATA AX4U360038G17-DR80 [DDR4 PC4-28800 8GB 2枚組],https://kakaku.com/item/K0001069721/,8.0,2.0,16.0,DDR4SDRAM,DIMM,PC4-28800(DDR4-3600),4.0,32573.0
3454,キングストン HX424C12PB3K4/32 [DDR4 PC4-19200 8GB 4枚組],https://kakaku.com/item/K0000970134/,8.0,4.0,32.0,DDR4SDRAM,DIMM,PC4-19200(DDR4-2400),4.0,32575.0
3455,Lenovo 4X70N24889 [SODIMM DDR4 PC4-19200 16GB],https://kakaku.com/item/K0000951733/,16.0,1.0,16.0,DDR4SDRAM,S.O.DIMM,PC4-19200(DDR4-2400),4.0,32635.0
3456,G.Skill F3-12800CL10Q2-64GBZL [DDR3 PC3-12800 8GB 8枚組],https://kakaku.com/item/K0000311926/,8.0,8.0,64.0,DDR3SDRAM,DIMM,PC3-12800(DDR3-1600),3.0,32900.0
3457,G.Skill F4-3400C16D-32GTZ [DDR4 PC4-27200 16GB 2枚組],https://kakaku.com/item/K0000984837/,16.0,2.0,32.0,DDR4SDRAM,DIMM,PC4-27200(DDR4-3400),4.0,32978.0
3458,トランセンド TS4GHR72V4C [DDR4 PC4-19200 32GB Registered],https://kakaku.com/item/K0000977111/,32.0,1.0,32.0,DDR4SDRAM,DIMM,PC4-19200(DDR4-2400),4.0,32999.0
3459,Team TF5D416G4000HC18EDC01 [DDR4 PC4-32000 8GB 2枚組],https://kakaku.com/item/K0001068130/,8.0,2.0,16.0,DDR4SDRAM,DIMM,PC4-32000(DDR4-4000),4.0,33110.0
3460,Corsair CMSA64GX4M4A2666C18 [SODIMM DDR4 PC4-21300 16GB 4枚組 Mac],https://kakaku.com/item/K0001197571/,16.0,4.0,64.0,DDR4SDRAM,S.O.DIMM,PC4-21300(DDR4-2666),4.0,33266.0
3461,トランセンド TS256MQR72V5K (DDR2 PC2-4200 2GB ECC Registered),https://kakaku.com/item/K0000013735/,2.0,1.0,2.0,DDR2SDRAM,DIMM,PC2-4200(DDR2-533),2.0,33314.0
3462,CENTURY MICRO CK8GX4-D4UE2400 [DDR4 PC4-19200 8GB 4枚組 ECC],https://kakaku.com/item/K0000996558/,8.0,4.0,32.0,DDR4SDRAM,DIMM,PC4-19200(DDR4-2400),4.0,33449.0
3463,CENTURY MICRO CK8GX4-D4UE2666 [DDR4 PC4-21300 8GB 4枚組 ECC],https://kakaku.com/item/K0001106911/,8.0,4.0,32.0,DDR4SDRAM,DIMM,PC4-21300(DDR4-2666),4.0,33449.0
3464,G.Skill F4-3200C16Q-64GTZ [DDR4 PC4-25600 16GB 4枚組],https://kakaku.com/item/K0000886611/,16.0,4.0,64.0,DDR4SDRAM,DIMM,PC4-25600(DDR4-3200),4.0,33500.0
3465,G.Skill F4-3200C16Q-64GTZKW [DDR4 PC4-25600 16GB 4枚組],https://kakaku.com/item/K0000886612/,16.0,4.0,64.0,DDR4SDRAM,DIMM,PC4-25600(DDR4-3200),4.0,33500.0
3466,G.Skill F4-3200C16Q-64GTZSK [DDR4 PC4-25600 16GB 4枚組],https://kakaku.com/item/K0000886616/,16.0,4.0,64.0,DDR4SDRAM,DIMM,PC4-25600(DDR4-3200),4.0,33500.0
3467,ハギワラシスコム HD2-535E512F (DDR2 PC2-5300 512MB ECC),https://kakaku.com/item/05205012675/,0.512,1.0,0.512,DDR2SDRAM,DIMM,PC2-5300(DDR2-667),2.0,33574.0
3468,CENTURY MICRO CK4GX4-D3LUE1600 [DDR3L PC3-12800 4GB 4枚組 ECC],https://kakaku.com/item/K0000420177/,4.0,4.0,16.0,DDR3SDRAM,DIMM,PC3-12800(DDR3L-1600),3.0,33620.0
3469,ADTEC ADS12800D-L8G4 [DDR3L PC3L-12800 8GB 4枚組],https://kakaku.com/item/K0000926598/,8.0,4.0,32.0,DDR3SDRAM,DIMM,PC3L-12800(DDR3L-1600),3.0,33762.0
3470,ADTEC ADS12800N-8G4 [SODIMM DDR3 PC3-12800 8GB 4枚組],https://kakaku.com/item/K0000390970/,8.0,4.0,32.0,DDR3SDRAM,S.O.DIMM,PC3-12800(DDR3-1600),3.0,33762.0
3471,ADTEC ADS12800D-8G4 [DDR3 PC3-12800 8GB 4枚組],https://kakaku.com/item/K0000391445/,8.0,4.0,32.0,DDR3SDRAM,DIMM,PC3-12800(DDR3-1600),3.0,33763.0
3472,G.Skill F4-3000C14Q-32GTZR [DDR4 PC4-24000 8GB 4枚組],https://kakaku.com/item/K0000936521/,8.0,4.0,32.0,DDR4SDRAM,DIMM,PC4-24000(DDR4-3000),4.0,33800.0
3473,G.Skill F4-4000C17D-16GTRG [DDR4 PC4-32000 8GB 2枚組],https://kakaku.com/item/K0001156443/,8.0,2.0,16.0,DDR4SDRAM,DIMM,PC4-32000(DDR4-4000),4.0,33825.0
3474,トランセンド TS2GKR72V6PL [DDR3 PC3-12800 16GB Registered],https://kakaku.com/item/K0000427314/,16.0,1.0,16.0,DDR3SDRAM,DIMM,PC3-12800(DDR3-1600),3.0,33885.0
3475,ADTEC ADS2666D-EV16GW [DDR4 PC4-21300 16GB 2枚組 ECC],https://kakaku.com/item/K0001106930/,16.0,2.0,32.0,DDR4SDRAM,DIMM,PC4-21300(DDR4-2666),4.0,34055.0
3476,Corsair CMK16GX4M2K4266C19 [DDR4 PC4-34100 8GB 2枚組],https://kakaku.com/item/K0001104623/,8.0,2.0,16.0,DDR4SDRAM,DIMM,PC4-34100(DDR4-4266),4.0,34058.0
3477,crucial BLS4K16G4D240FSC [DDR4 PC4-19200 16GB 4枚組],https://kakaku.com/item/K0000891873/,16.0,4.0,64.0,DDR4SDRAM,DIMM,PC4-19200(DDR4-2400),4.0,34070.0
3478,ADTEC ADS2133D-R32GD [DDR4 PC4-17000 32GB Registered],https://kakaku.com/item/K0001181191/,32.0,1.0,32.0,DDR4SDRAM,DIMM,PC4-17000(DDR4-2133),4.0,34179.0
3479,ADTEC ADS2400D-R32GD [DDR4 PC4-19200 32GB Registered],https://kakaku.com/item/K0001181177/,32.0,1.0,32.0,DDR4SDRAM,DIMM,PC4-19200(DDR4-2400),4.0,34179.0
3480,G.Skill F4-2800C15Q2-64GRK [DDR4 PC4-22400 8GB 8枚組],https://kakaku.com/item/K0000725123/,8.0,8.0,64.0,DDR4SDRAM,DIMM,PC4-22400(DDR4-2800),4.0,34200.0
3481,ARCHISS AS-2133D4-8G-MJ(X4) [DDR4 PC4-17000 8GB 4枚組],https://kakaku.com/item/K0000813685/,8.0,4.0,32.0,DDR4SDRAM,DIMM,PC4-17000(DDR4-2133),4.0,34420.0
3482,G.Skill F4-2400C15Q-64GTZR [DDR4 PC4-19200 16GB 4枚組],https://kakaku.com/item/K0000962889/,16.0,4.0,64.0,DDR4SDRAM,DIMM,PC4-19200(DDR4-2400),4.0,34500.0
3483,G.Skill F4-2400C15Q-64GTZRX [DDR4 PC4-19200 16GB 4枚組],https://kakaku.com/item/K0001015515/,16.0,4.0,64.0,DDR4SDRAM,DIMM,PC4-19200(DDR4-2400),4.0,34500.0
3484,トランセンド TS1GKR72V3Y  [DDR3 PC3-10600 8GB ECC Registered],https://kakaku.com/item/K0000240519/,8.0,1.0,8.0,DDR3SDRAM,DIMM,PC3-10600(DDR3-1333),3.0,34504.0
3485,crucial CT2K204864BD160B [DDR3L PC3L-12800 16GB 2枚組],https://kakaku.com/item/K0000826758/,16.0,2.0,32.0,DDR3SDRAM,DIMM,PC3L-12800(DDR3L-1600),3.0,34760.0
3486,ADTEC ADS2666D-R32GD [DDR4 PC4-21300 32GB ECC Registered],https://kakaku.com/item/K0001030781/,32.0,1.0,32.0,DDR4SDRAM,DIMM,PC4-21300(DDR4-2666),4.0,34800.0
3487,G.Skill F4-3200C14Q-32GVK [DDR4 PC4-25600 8GB 4枚組],https://kakaku.com/item/K0000841082/,8.0,4.0,32.0,DDR4SDRAM,DIMM,PC4-25600(DDR4-3200),4.0,34800.0
3488,G.Skill F4-3200C14Q-32GVR [DDR4 PC4-25600 8GB 4枚組],https://kakaku.com/item/K0000841081/,8.0,4.0,32.0,DDR4SDRAM,DIMM,PC4-25600(DDR4-3200),4.0,34800.0
3489,CENTURY MICRO CK8GX4-D4UE2133 [DDR4 PC4-17000 8GB 4枚組 ECC],https://kakaku.com/item/K0000955269/,8.0,4.0,32.0,DDR4SDRAM,DIMM,PC4-17000(DDR4-2133),4.0,34910.0
3490,G.Skill F4-3600C17Q-32GTZR [DDR4 PC4-28800 8GB 4枚組],https://kakaku.com/item/K0000936529/,8.0,4.0,32.0,DDR4SDRAM,DIMM,PC4-28800(DDR4-3600),4.0,35100.0
3491,G.Skill F4-3733C17D-32GTZKK [DDR4 PC4-29800 16GB 2枚組],https://kakaku.com/item/K0001014213/,16.0,2.0,32.0,DDR4SDRAM,DIMM,PC4-29800(DDR4-3733),4.0,35100.0
3492,G.Skill F4-3733C17D-32GTZSW [DDR4 PC4-29800 16GB 2枚組],https://kakaku.com/item/K0001014212/,16.0,2.0,32.0,DDR4SDRAM,DIMM,PC4-29800(DDR4-3733),4.0,35100.0
3493,Corsair CMK64GX4M4A2133C13R [DDR4 PC4-17000 16GB 4枚組],https://kakaku.com/item/K0000904475/,16.0,4.0,64.0,DDR4SDRAM,DIMM,PC4-17000(DDR4-2133),4.0,35105.0
3494,Corsair CMK64GX4M4A2400C16 [DDR4 PC4-19200 16GB 4枚組],https://kakaku.com/item/K0001001719/,16.0,4.0,64.0,DDR4SDRAM,DIMM,PC4-19200(DDR4-2400),4.0,35105.0
3495,CENTURY MICRO CK4GX4-D3RE1600L82 [DDR3 PC3-12800 4GB 4枚組 ECC Registered],https://kakaku.com/item/K0000996564/,4.0,4.0,16.0,DDR3SDRAM,DIMM,PC3-12800(DDR3-1600),3.0,35235.0
3496,ADTEC ADS12800D-E8G4 [DDR3 PC3-12800 8GB 4枚組 ECC],https://kakaku.com/item/K0000390973/,8.0,4.0,32.0,DDR3SDRAM,DIMM,PC3-12800(DDR3-1600),3.0,35256.0
3497,ADTEC ADS12800D-LE8G4 [DDR3L PC3L-12800 8GB 4枚組 ECC],https://kakaku.com/item/K0000647215/,8.0,4.0,32.0,DDR3SDRAM,DIMM,PC3L-12800(DDR3L-1600),3.0,35256.0
3498,G.Skill F4-3000C16Q-32GTRSU [DDR4 PC4-24000 8GB 4枚組],https://kakaku.com/item/K0001152103/,8.0,4.0,32.0,DDR4SDRAM,DIMM,PC4-24000(DDR4-3000),4.0,35310.0
3499,crucial BLS4K16G4D26BFSC [DDR4 PC4-21300 16GB 4枚組],https://kakaku.com/item/K0000999370/,16.0,4.0,64.0,DDR4SDRAM,DIMM,PC4-21300(DDR4-2666),4.0,35585.0
3500,ADTEC ADS10600D-R16GQ [DDR3 PC3-10600 16GB ECC Registered],https://kakaku.com/item/K0000624187/,16.0,1.0,16.0,DDR3SDRAM,DIMM,PC3-10600(DDR3-1333),3.0,35586.0
3501,トランセンド TS32GJMA584H [SODIMM DDR3 PC3-12800 8GB 4枚組 Mac],https://kakaku.com/item/K0000876333/,8.0,4.0,32.0,DDR3SDRAM,S.O.DIMM,PC3-12800(DDR3L-1600),3.0,35627.0
3502,crucial Ballistix BLT4KIT8G3D1608DT1TX0 [DDR3 PC3-12800 8GB 4枚組],https://kakaku.com/item/K0001178694/,8.0,4.0,32.0,DDR3SDRAM,DIMM,PC3-12800(DDR3-1600),3.0,35749.0
3503,G.Skill F4-4133C17D-16GTZR [DDR4 PC4-33000 8GB 2枚組],https://kakaku.com/item/K0001025936/,8.0,2.0,16.0,DDR4SDRAM,DIMM,PC4-33000(DDR4-4133),4.0,35900.0
3504,バッファロー D2/N800-4GX2 (SODIMM DDR2 PC2-6400 4GB 2枚組),https://kakaku.com/item/K0000094643/,4.0,2.0,8.0,DDR2SDRAM,S.O.DIMM,PC2-6400(DDR2-800),2.0,36080.0
3505,CENTURY MICRO CK8GX4-D3LUE1600 [DDR3L PC3-12800 8GB 4枚組 ECC],https://kakaku.com/item/K0000420180/,8.0,4.0,32.0,DDR3SDRAM,DIMM,PC3-12800(DDR3L-1600),3.0,36100.0
3506,キングストン HX424C15FB3K4/64 [DDR4 PC4-19200 16GB 4枚組],https://kakaku.com/item/K0001188087/,16.0,4.0,64.0,DDR4SDRAM,DIMM,PC4-19200(DDR4-2400),4.0,36164.0
3507,キングストン HX426C16FB3K4/64 [DDR4 PC4-21300 16GB 4枚組],https://kakaku.com/item/K0001188095/,16.0,4.0,64.0,DDR4SDRAM,DIMM,PC4-21300(DDR4-2666),4.0,36164.0
3508,Corsair CMZ64GX3M8A1600C9 [DDR3 PC3-12800 8GB 8枚組],https://kakaku.com/item/K0000887875/,8.0,8.0,64.0,DDR3SDRAM,DIMM,PC3-12800(DDR3-1600),3.0,36245.0
3509,CENTURY MICRO CK4GX4-D3U1866 [DDR3 PC3-14900 4GB 4枚組],https://kakaku.com/item/K0000523538/,4.0,4.0,16.0,DDR3SDRAM,DIMM,PC3-14900(DDR3-1866),3.0,36280.0
3510,CENTURY MICRO CK4GX6-D4RE2666VL81 [DDR4 PC4-21300 4GB 6枚組 ECC Registered],https://kakaku.com/item/K0001046965/,4.0,6.0,24.0,DDR4SDRAM,DIMM,PC4-21300(DDR4-2666),4.0,36380.0
3511,CENTURY MICRO CK8GX4-D3RE1600L82 [DDR3 PC3-12800 8GB 4枚組 ECC Registered],https://kakaku.com/item/K0000996562/,8.0,4.0,32.0,DDR3SDRAM,DIMM,PC3-12800(DDR3-1600),3.0,36380.0
3512,CENTURY MICRO CK8GX4-D3RE1866L82 [DDR3 PC3-14900 8GB 4枚組 ECC Registered],https://kakaku.com/item/K0000979377/,8.0,4.0,32.0,DDR3SDRAM,DIMM,PC3-14900(DDR3-1866),3.0,36380.0
3513,Corsair CMK64GX4M4A2400C14 [DDR4 PC4-19200 16GB 4枚組],https://kakaku.com/item/K0000887879/,16.0,4.0,64.0,DDR4SDRAM,DIMM,PC4-19200(DDR4-2400),4.0,36677.0
3514,トランセンド TS4GCQ8200 (DDR2 PC2-3200 2GB 2枚組 ECC Registered),https://kakaku.com/item/K0000019994/,2.0,2.0,4.0,DDR2SDRAM,DIMM,PC2-3200(DDR2-400),2.0,36716.0
3515,Corsair CMK16GX4M2K4333C19 [DDR4 PC4-34600 8GB 2枚組],https://kakaku.com/item/K0001104624/,8.0,2.0,16.0,DDR4SDRAM,DIMM,PC4-34600(DDR4-4333),4.0,36931.0
3516,ADTEC ADS12800D-R4GS4 [DDR3 PC3-12800 4GB 4枚組 ECC Registered],https://kakaku.com/item/K0000390980/,4.0,4.0,16.0,DDR3SDRAM,DIMM,PC3-12800(DDR3-1600),3.0,37077.0
3517,G.Skill F4-3600C16Q-32GTZKK [DDR4 PC4-28800 8GB 4枚組],https://kakaku.com/item/K0000986244/,8.0,4.0,32.0,DDR4SDRAM,DIMM,PC4-28800(DDR4-3600),4.0,37200.0
3518,Corsair CMR32GX4M4C3200C16 [DDR4 PC4-25600 8GB 4枚組],https://kakaku.com/item/K0001001706/,8.0,4.0,32.0,DDR4SDRAM,DIMM,PC4-25600(DDR4-3200),4.0,37208.0
3519,G.Skill F4-3200C14Q-32GTZ [DDR4 PC4-25600 8GB 4枚組],https://kakaku.com/item/K0000841084/,8.0,4.0,32.0,DDR4SDRAM,DIMM,PC4-25600(DDR4-3200),4.0,37300.0
3520,G.Skill F4-3200C14Q-32GTZSW [DDR4 PC4-25600 8GB 4枚組],https://kakaku.com/item/K0000886745/,8.0,4.0,32.0,DDR4SDRAM,DIMM,PC4-25600(DDR4-3200),4.0,37300.0
3521,Corsair CMK64GX4M4C3000C15 [DDR4 PC4-24000 16GB 4枚組],https://kakaku.com/item/K0001063412/,16.0,4.0,64.0,DDR4SDRAM,DIMM,PC4-24000(DDR4-3000),4.0,37421.0
3522,ADATA AX4U413338G19-DR80 [DDR4 PC4-33000 8GB 2枚組],https://kakaku.com/item/K0001069722/,8.0,2.0,16.0,DDR4SDRAM,DIMM,PC4-33000(DDR4-4133),4.0,37665.0
3523,G.Skill F4-3200C16Q-32GTRSU [DDR4 PC4-25600 8GB 4枚組],https://kakaku.com/item/K0001152101/,8.0,4.0,32.0,DDR4SDRAM,DIMM,PC4-25600(DDR4-3200),4.0,37730.0
3524,Corsair CMK64GX4M4A2666C16W [DDR4 PC4-21300 16GB 4枚組],https://kakaku.com/item/K0000887881/,16.0,4.0,64.0,DDR4SDRAM,DIMM,PC4-21300(DDR4-2666),4.0,37980.0
3525,CENTURY MICRO CK8GX4-D4RE2400L82 [DDR4 PC4-19200 8GB 4枚組 ECC Registered],https://kakaku.com/item/K0000955263/,8.0,4.0,32.0,DDR4SDRAM,DIMM,PC4-19200(DDR4-2400),4.0,38043.0
3526,ADTEC ADS10600D-R4GD4 [DDR3 PC3-10600 4GB 4枚組 ECC Registered],https://kakaku.com/item/K0000624207/,4.0,4.0,16.0,DDR3SDRAM,DIMM,PC3-10600(DDR3-1333),3.0,38120.0
3527,G.Skill F4-3733C17D-32GTZR [DDR4 PC4-29800 16GB 2枚組],https://kakaku.com/item/K0001014214/,16.0,2.0,32.0,DDR4SDRAM,DIMM,PC4-29800(DDR4-3733),4.0,38300.0
3528,トランセンド TS4GHR72V1C [DDR4 PC4-17000 32GB ECC Registered],https://kakaku.com/item/K0000859329/,32.0,1.0,32.0,DDR4SDRAM,DIMM,PC4-17000(DDR4-2133),4.0,38683.0
3529,ADTEC ADS2133D-R16GDBW [DDR4 PC4-17000 16GB 2枚組 Registered],https://kakaku.com/item/K0001181196/,16.0,2.0,32.0,DDR4SDRAM,DIMM,PC4-17000(DDR4-2133),4.0,38757.0
3530,ADTEC ADS2400D-R16GSW [DDR4 PC4-19200 16GB 2枚組 Registered],https://kakaku.com/item/K0001181180/,16.0,2.0,32.0,DDR4SDRAM,DIMM,PC4-19200(DDR4-2400),4.0,38757.0
3531,キングストン HX424S15IBK4/64 [SODIMM DDR4 PC4-19200 16GB 4枚組],https://kakaku.com/item/K0000863525/,16.0,4.0,64.0,DDR4SDRAM,S.O.DIMM,PC4-19200(DDR4-2400),4.0,38775.0
3532,G.Skill F4-3200C16Q2-64GTZB [DDR4 PC4-25600 8GB 8枚組],https://kakaku.com/item/K0000886746/,8.0,8.0,64.0,DDR4SDRAM,DIMM,PC4-25600(DDR4-3200),4.0,38900.0
3533,G.Skill F4-3200C16Q2-64GTZSK [DDR4 PC4-25600 8GB 8枚組],https://kakaku.com/item/K0000886751/,8.0,8.0,64.0,DDR4SDRAM,DIMM,PC4-25600(DDR4-3200),4.0,38900.0
3534,G.Skill F4-3200C16Q2-64GTZSW [DDR4 PC4-25600 8GB 8枚組],https://kakaku.com/item/K0000886750/,8.0,8.0,64.0,DDR4SDRAM,DIMM,PC4-25600(DDR4-3200),4.0,38900.0
3535,キングストン HX436C17PB3K2/32 [DDR4 PC4-28800 16GB 2枚組],https://kakaku.com/item/K0001111520/,16.0,2.0,32.0,DDR4SDRAM,DIMM,PC4-28800(DDR4-3600),4.0,38988.0
3536,Corsair CMK64GX4M8A2400C14 [DDR4 PC4-19200 8GB 8枚組],https://kakaku.com/item/K0000887887/,8.0,8.0,64.0,DDR4SDRAM,DIMM,PC4-19200(DDR4-2400),4.0,38999.0
3537,ADTEC ADS2933D-R32GDA [DDR4 PC4-23400 32GB ECC Registered],https://kakaku.com/item/K0001159171/,32.0,1.0,32.0,DDR4SDRAM,DIMM,PC4-23400(DDR4-2933),4.0,39075.0
3538,G.Skill F4-4400C18D-16GTRS [DDR4 PC4-35200 8GB 2枚組],https://kakaku.com/item/K0001123658/,8.0,2.0,16.0,DDR4SDRAM,DIMM,PC4-35200(DDR4-4400),4.0,39200.0
3539,ADTEC ADS12800N-L16G [SODIMM DDR3L PC3L-12800 16GB],https://kakaku.com/item/K0000865062/,16.0,1.0,16.0,DDR3SDRAM,S.O.DIMM,PC3L-12800(DDR3L-1600),3.0,39329.0
3540,G.Skill F3-1866C10Q2-64GZM [DDR3 PC3-14900 8GB 8枚組],https://kakaku.com/item/K0000581193/,8.0,8.0,64.0,DDR3SDRAM,DIMM,PC3-14900(DDR3-1866),3.0,39400.0
3541,CENTURY MICRO CK4GX4-D3LRE1600L82 [DDR3L PC3-12800 4GB 4枚組 ECC Registered],https://kakaku.com/item/K0000420204/,4.0,4.0,16.0,DDR3SDRAM,DIMM,PC3-12800(DDR3L-1600),3.0,39470.0
3542,crucial BLS4K16G4D26BFSB [DDR4 PC4-21300 16GB 4枚組],https://kakaku.com/item/K0000995425/,16.0,4.0,64.0,DDR4SDRAM,DIMM,PC4-21300(DDR4-2666),4.0,39600.0
3543,Corsair CMW64GX4M4A2666C16W [DDR4 PC4-21300 16GB 4枚組],https://kakaku.com/item/K0001104659/,16.0,4.0,64.0,DDR4SDRAM,DIMM,PC4-21300(DDR4-2666),4.0,39736.0
3544,G.Skill F4-3333C16Q-64GTZB [DDR4 PC4-26600 16GB 4枚組],https://kakaku.com/item/K0000911055/,16.0,4.0,64.0,DDR4SDRAM,DIMM,PC4-26600(DDR4-3333),4.0,39900.0
3545,G.Skill F4-3333C16Q-64GTZSW [DDR4 PC4-26600 16GB 4枚組],https://kakaku.com/item/K0000911056/,16.0,4.0,64.0,DDR4SDRAM,DIMM,PC4-26600(DDR4-3333),4.0,39900.0
3546,G.Skill F4-3200C14Q-32GTZRX [DDR4 PC4-25600 8GB 4枚組],https://kakaku.com/item/K0001076833/,8.0,4.0,32.0,DDR4SDRAM,DIMM,PC4-25600(DDR4-3200),4.0,39979.0
