,capacity_sum,generation,PRICE
2707,16.0,3.0,13200.0
2708,16.0,3.0,13200.0
2709,16.0,3.0,13200.0
2710,16.0,3.0,13200.0
2711,16.0,4.0,13200.0
2712,16.0,4.0,13200.0
2713,16.0,4.0,13200.0
2714,16.0,4.0,13200.0
2715,16.0,4.0,13200.0
2716,4.0,3.0,13211.0
2717,8.0,4.0,13218.0
2718,16.0,4.0,13220.0
2719,16.0,4.0,13220.0
2720,16.0,4.0,13228.0
2721,8.0,3.0,13273.0
2722,8.0,3.0,13273.0
2723,8.0,4.0,13274.0
2724,4.0,3.0,13280.0
2725,4.0,2.0,13288.0
2726,8.0,4.0,13312.0
2727,8.0,3.0,13320.0
2728,8.0,4.0,13333.0
2729,16.0,4.0,13360.0
2730,1.0,1.0,13380.0
2731,16.0,4.0,13400.0
2732,16.0,4.0,13425.0
2733,16.0,4.0,13426.0
2734,16.0,4.0,13469.0
2735,16.0,4.0,13481.0
2736,16.0,4.0,13481.0
2737,2.0,2.0,13481.0
2738,16.0,4.0,13491.0
2739,4.0,3.0,13531.0
2740,16.0,4.0,13550.0
2741,16.0,4.0,13585.0
2742,8.0,3.0,13586.0
2743,4.0,2.0,13600.0
2744,8.0,3.0,13602.0
2745,12.0,3.0,13610.0
2746,16.0,4.0,13658.0
2747,16.0,4.0,13695.0
2748,16.0,4.0,13700.0
2749,16.0,4.0,13700.0
2750,8.0,3.0,13787.0
2751,16.0,3.0,13800.0
2752,8.0,4.0,13821.0
2753,1.0,1.0,13832.0
2754,16.0,3.0,13837.0
2755,0.512,0.0,13838.0
2756,2.0,2.0,13855.0
2757,8.0,3.0,13867.0
2758,8.0,3.0,13911.0
2759,16.0,3.0,13920.0
2760,4.0,3.0,13923.0
2761,16.0,4.0,13932.0
2762,8.0,3.0,13932.0
2763,8.0,3.0,13932.0
2764,16.0,4.0,13974.0
2765,16.0,4.0,13981.0
2766,8.0,4.0,13988.0
2767,16.0,4.0,13990.0
2768,32.0,4.0,14000.0
2769,32.0,4.0,14000.0
2770,32.0,4.0,14000.0
2771,8.0,4.0,14005.0
2772,4.0,3.0,14054.0
2773,8.0,3.0,14055.0
2774,8.0,4.0,14055.0
2775,8.0,4.0,14077.0
2776,4.0,4.0,14085.0
2777,16.0,3.0,14091.0
2778,32.0,4.0,14100.0
2779,32.0,4.0,14100.0
2780,0.512,1.0,14130.0
2781,4.0,3.0,14143.0
2782,3.0,3.0,14229.0
2783,6.0,3.0,14229.0
2784,6.0,3.0,14229.0
2785,6.0,3.0,14229.0
2786,8.0,3.0,14239.0
2787,16.0,4.0,14259.0
2788,4.0,3.0,14269.0
2789,8.0,3.0,14273.0
2790,8.0,3.0,14328.0
2791,16.0,4.0,14350.0
2792,16.0,4.0,14350.0
2794,8.0,3.0,14376.0
2795,16.0,4.0,14394.0
2796,2.0,2.0,14457.0
2797,8.0,3.0,14465.0
2798,16.0,3.0,14500.0
2799,16.0,3.0,14500.0
2800,16.0,3.0,14500.0
2801,16.0,4.0,14500.0
2802,16.0,4.0,14500.0
2803,16.0,4.0,14500.0
2804,16.0,4.0,14500.0
2805,16.0,4.0,14500.0
2806,16.0,4.0,14500.0
2807,16.0,4.0,14500.0
2808,16.0,4.0,14500.0
2809,32.0,4.0,14507.0
2810,4.0,3.0,14532.0
2811,8.0,3.0,14545.0
2812,4.0,3.0,14555.0
2814,16.0,3.0,14594.0
2815,8.0,3.0,14595.0
2816,16.0,4.0,14600.0
2817,8.0,4.0,14600.0
2818,16.0,4.0,14630.0
2819,8.0,4.0,14657.0
2820,16.0,3.0,14713.0
2821,8.0,3.0,14725.0
2822,4.0,3.0,14728.0
2823,4.0,2.0,14735.0
2824,4.0,2.0,14735.0
2825,8.0,3.0,14768.0
2826,4.0,3.0,14780.0
2827,16.0,4.0,14783.0
2828,16.0,4.0,14800.0
2829,0.512,1.0,14844.0
2830,4.0,4.0,14850.0
2831,16.0,4.0,14899.0
2832,24.0,3.0,14900.0
2833,32.0,4.0,14900.0
2834,32.0,4.0,14900.0
2835,32.0,4.0,14900.0
2836,32.0,4.0,14900.0
2837,32.0,4.0,14900.0
2838,32.0,4.0,14900.0
2839,32.0,4.0,14900.0
2840,32.0,4.0,14900.0
2841,32.0,4.0,14900.0
2842,32.0,4.0,14980.0
2843,32.0,4.0,14993.0
2844,32.0,4.0,15000.0
2845,32.0,4.0,15000.0
2846,16.0,4.0,15000.0
2847,8.0,4.0,15040.0
2848,4.0,2.0,15041.0
2849,4.0,2.0,15041.0
2850,4.0,2.0,15041.0
2851,4.0,2.0,15042.0
2852,4.0,2.0,15042.0
2853,4.0,2.0,15042.0
2854,8.0,3.0,15060.0
2855,8.0,4.0,15074.0
2856,8.0,4.0,15074.0
2857,8.0,3.0,15125.0
2858,8.0,4.0,15176.0
2859,32.0,4.0,15200.0
2860,16.0,3.0,15222.0
2861,16.0,4.0,15230.0
2862,8.0,3.0,15240.0
2863,8.0,3.0,15268.0
2864,16.0,3.0,15280.0
2865,16.0,3.0,15280.0
2866,32.0,4.0,15300.0
2867,32.0,4.0,15300.0
2868,32.0,4.0,15300.0
2869,32.0,4.0,15300.0
2870,16.0,4.0,15307.0
2871,32.0,4.0,15330.0
2872,4.0,2.0,15351.0
2873,16.0,4.0,15351.0
2874,16.0,4.0,15378.0
2875,8.0,3.0,15390.0
2876,32.0,4.0,15400.0
2877,32.0,4.0,15400.0
2878,24.0,3.0,15400.0
2879,8.0,3.0,15420.0
2880,8.0,3.0,15420.0
2881,8.0,3.0,15420.0
2882,8.0,3.0,15420.0
2883,16.0,4.0,15432.0
2884,4.0,3.0,15439.0
2887,16.0,4.0,15483.0
2888,16.0,4.0,15483.0
2889,16.0,4.0,15483.0
2890,4.0,3.0,15491.0
2893,32.0,4.0,15500.0
2894,4.0,4.0,15523.0
2895,0.256,1.0,15681.0
2896,8.0,4.0,15700.0
2897,4.0,2.0,15772.0
2898,4.0,2.0,15780.0
2899,16.0,4.0,15780.0
2900,16.0,4.0,15780.0
2901,16.0,4.0,15780.0
2902,16.0,4.0,15780.0
2903,16.0,4.0,15820.0
2904,8.0,3.0,15858.0
2905,16.0,3.0,15865.0
2906,16.0,3.0,15920.0
2907,16.0,3.0,15920.0
2908,8.0,4.0,15970.0
2909,8.0,3.0,15980.0
2910,32.0,4.0,15980.0
2911,32.0,4.0,16000.0
2912,32.0,4.0,16000.0
2913,32.0,4.0,16000.0
2914,8.0,3.0,16020.0
2915,16.0,3.0,16030.0
2916,16.0,3.0,16030.0
2917,16.0,3.0,16030.0
2918,16.0,3.0,16030.0
2919,4.0,2.0,16039.0
2920,16.0,4.0,16060.0
2921,16.0,3.0,16090.0
2922,8.0,3.0,16092.0
2923,1.0,1.0,16096.0
2924,16.0,4.0,16190.0
2925,4.0,2.0,16230.0
2926,16.0,4.0,16287.0
2927,24.0,3.0,16300.0
2928,32.0,4.0,16300.0
2929,32.0,4.0,16300.0
2930,32.0,4.0,16300.0
2931,32.0,4.0,16300.0
2932,32.0,4.0,16300.0
2933,8.0,3.0,16337.0
2934,16.0,3.0,16400.0
2935,32.0,4.0,16400.0
2936,8.0,4.0,16407.0
2937,8.0,4.0,16463.0
2938,16.0,3.0,16500.0
2939,32.0,3.0,16500.0
2940,16.0,3.0,16500.0
2941,32.0,3.0,16500.0
2942,32.0,4.0,16500.0
2943,8.0,3.0,16500.0
2944,8.0,4.0,16527.0
2945,4.0,2.0,16530.0
2946,16.0,4.0,16578.0
2947,8.0,4.0,16591.0
2948,16.0,3.0,16600.0
2949,32.0,4.0,16600.0
2950,16.0,3.0,16726.0
2951,8.0,3.0,16780.0
2952,16.0,4.0,16800.0
2953,4.0,3.0,16805.0
2954,16.0,3.0,16812.0
2955,16.0,4.0,16867.0
2956,16.0,4.0,16867.0
2957,16.0,4.0,16867.0
2958,16.0,4.0,16867.0
2959,32.0,4.0,16900.0
2961,32.0,4.0,16900.0
2962,32.0,4.0,16900.0
2963,16.0,3.0,16941.0
2964,16.0,3.0,16941.0
2965,16.0,3.0,16941.0
2966,16.0,3.0,16942.0
2967,4.0,2.0,16979.0
2968,32.0,4.0,16980.0
2969,8.0,4.0,17015.0
2970,16.0,4.0,17020.0
2971,4.0,3.0,17041.0
2972,16.0,4.0,17100.0
2973,16.0,4.0,17100.0
2974,1.0,1.0,17170.0
2975,16.0,4.0,17178.0
2976,16.0,3.0,17200.0
2977,32.0,4.0,17200.0
2978,32.0,4.0,17200.0
2979,32.0,4.0,17200.0
2980,32.0,4.0,17200.0
2981,32.0,4.0,17240.0
2982,16.0,4.0,17295.0
2983,16.0,3.0,17303.0
2984,16.0,3.0,17303.0
2985,16.0,3.0,17303.0
2986,32.0,4.0,17320.0
2987,16.0,4.0,17342.0
2988,16.0,4.0,17342.0
2989,16.0,3.0,17380.0
2990,16.0,4.0,17381.0
2991,16.0,4.0,17400.0
2992,32.0,3.0,17435.0
2993,8.0,3.0,17485.0
2994,16.0,4.0,17485.0
2995,16.0,4.0,17485.0
2996,16.0,4.0,17485.0
2997,4.0,2.0,17539.0
2998,32.0,4.0,17545.0
2999,8.0,4.0,17570.0
3000,0.512,1.0,17583.0
3001,4.0,2.0,17594.0
3002,32.0,4.0,17600.0
3003,32.0,4.0,17620.0
3004,32.0,4.0,17620.0
3005,32.0,4.0,17620.0
3006,4.0,2.0,17652.0
3007,8.0,4.0,17663.0
3008,8.0,4.0,17778.0
3009,32.0,4.0,17792.0
3010,32.0,4.0,17792.0
3011,16.0,3.0,17908.0
3012,16.0,3.0,17908.0
3013,32.0,4.0,17980.0
3014,16.0,4.0,17985.0
3015,16.0,4.0,18000.0
3016,12.0,3.0,18029.0
3017,16.0,4.0,18040.0
3018,16.0,3.0,18148.0
3019,4.0,2.0,18199.0
3020,16.0,3.0,18310.0
3021,8.0,3.0,18310.0
3022,4.0,3.0,18327.0
3023,8.0,3.0,18330.0
3024,8.0,3.0,18330.0
3025,32.0,4.0,18425.0
3026,16.0,4.0,18508.0
3027,32.0,4.0,18510.0
3028,16.0,4.0,18560.0
3029,16.0,4.0,18560.0
3030,2.0,2.0,18569.0
3031,16.0,4.0,18607.0
3032,16.0,4.0,18607.0
3033,32.0,4.0,18618.0
3034,32.0,4.0,18618.0
3035,32.0,4.0,18639.0
3036,4.0,3.0,18641.0
3037,8.0,4.0,18750.0
3038,16.0,4.0,18780.0
3039,8.0,4.0,18810.0
3040,8.0,4.0,18850.0
3041,8.0,3.0,18930.0
3042,16.0,3.0,18940.0
3043,16.0,3.0,18940.0
3044,16.0,3.0,18940.0
3045,1.0,2.0,18983.0
3046,8.0,4.0,19098.0
3047,32.0,4.0,19100.0
3048,32.0,4.0,19100.0
3049,32.0,4.0,19100.0
3050,32.0,4.0,19100.0
3051,16.0,3.0,19102.0
3052,8.0,3.0,19135.0
3053,16.0,4.0,19140.0
3054,32.0,4.0,19162.0
3055,32.0,4.0,19170.0
3056,16.0,4.0,19194.0
3057,4.0,3.0,19280.0
3058,16.0,3.0,19280.0
3059,32.0,4.0,19410.0
3060,32.0,4.0,19410.0
3061,6.0,3.0,19432.0
3062,16.0,4.0,19443.0
3063,32.0,4.0,19505.0
3064,32.0,4.0,19505.0
3065,32.0,4.0,19505.0
3066,16.0,4.0,19507.0
3067,16.0,4.0,19507.0
3068,16.0,4.0,19507.0
3069,16.0,4.0,19507.0
3070,32.0,4.0,19510.0
3071,32.0,4.0,19535.0
3072,2.0,2.0,19561.0
3073,8.0,3.0,19580.0
3074,16.0,3.0,19580.0
3075,32.0,4.0,19600.0
3076,32.0,4.0,19600.0
3077,32.0,4.0,19600.0
3078,32.0,4.0,19600.0
3080,24.0,3.0,19608.0
3081,32.0,4.0,19620.0
3082,32.0,4.0,19620.0
3083,32.0,4.0,19620.0
3084,32.0,4.0,19622.0
3085,32.0,4.0,19627.0
3086,16.0,3.0,19695.0
3087,32.0,4.0,19710.0
3088,6.0,3.0,19729.0
3090,16.0,4.0,19729.0
3091,8.0,3.0,19729.0
3092,4.0,2.0,19736.0
3093,32.0,4.0,19780.0
3094,4.0,2.0,19786.0
3095,32.0,4.0,19800.0
3096,8.0,4.0,19833.0
3097,6.0,3.0,19844.0
3098,32.0,4.0,19900.0
3099,32.0,4.0,19900.0
3100,32.0,4.0,19900.0
3101,16.0,3.0,19915.0
3102,32.0,4.0,19980.0
3103,32.0,4.0,20010.0
3104,24.0,3.0,20050.0
3105,32.0,4.0,20075.0
3106,32.0,4.0,20075.0
3107,32.0,4.0,20100.0
3108,32.0,4.0,20100.0
3109,16.0,4.0,20100.0
3110,16.0,4.0,20167.0
3111,16.0,3.0,20167.0
3112,32.0,3.0,20200.0
3113,32.0,4.0,20200.0
3114,32.0,4.0,20210.0
3115,32.0,4.0,20210.0
3116,8.0,3.0,20210.0
3117,8.0,3.0,20210.0
3118,32.0,4.0,20295.0
3119,32.0,4.0,20295.0
3120,32.0,4.0,20295.0
3121,32.0,4.0,20295.0
3122,32.0,4.0,20295.0
3123,32.0,4.0,20295.0
3124,32.0,4.0,20295.0
3125,32.0,4.0,20295.0
3126,4.0,3.0,20330.0
3127,16.0,4.0,20350.0
3128,6.0,3.0,20356.0
3129,16.0,4.0,20367.0
3130,16.0,4.0,20400.0
3131,32.0,4.0,20513.0
3132,32.0,3.0,20700.0
3133,32.0,4.0,20729.0
3134,8.0,3.0,20809.0
3135,8.0,3.0,20809.0
3136,8.0,4.0,20813.0
3137,32.0,4.0,20849.0
3138,32.0,4.0,20873.0
3139,32.0,4.0,20873.0
3140,32.0,4.0,20873.0
3141,32.0,3.0,20900.0
3142,32.0,3.0,20900.0
3143,32.0,3.0,20900.0
3144,32.0,3.0,20900.0
3145,32.0,3.0,20900.0
3146,4.0,3.0,20974.0
3147,4.0,3.0,20974.0
3148,32.0,3.0,21000.0
3149,32.0,4.0,21016.0
3150,32.0,4.0,21028.0
3151,4.0,3.0,21042.0
3152,32.0,4.0,21042.0
3153,16.0,3.0,21082.0
3155,32.0,4.0,21098.0
3156,32.0,3.0,21100.0
3157,32.0,4.0,21165.0
3158,16.0,4.0,21165.0
3159,16.0,4.0,21185.0
3160,16.0,4.0,21185.0
3161,16.0,4.0,21185.0
3162,16.0,4.0,21185.0
3163,16.0,4.0,21185.0
3164,16.0,4.0,21185.0
3165,16.0,4.0,21185.0
3166,16.0,4.0,21200.0
3167,16.0,4.0,21200.0
3168,16.0,4.0,21200.0
3169,6.0,3.0,21205.0
3170,16.0,4.0,21225.0
3171,32.0,4.0,21236.0
3172,32.0,4.0,21236.0
3173,32.0,4.0,21300.0
3174,32.0,4.0,21300.0
3175,16.0,4.0,21357.0
3176,16.0,4.0,21357.0
3177,16.0,4.0,21400.0
3178,16.0,4.0,21400.0
3179,12.0,3.0,21540.0
3180,16.0,3.0,21580.0
3181,16.0,3.0,21580.0
3182,4.0,2.0,21639.0
3183,16.0,4.0,21700.0
3184,16.0,4.0,21700.0
3185,16.0,4.0,21700.0
3186,32.0,4.0,21731.0
3187,32.0,4.0,21758.0
3188,16.0,4.0,21761.0
3189,32.0,4.0,21902.0
3190,16.0,4.0,21907.0
3191,16.0,4.0,21917.0
3192,4.0,4.0,21964.0
3193,32.0,4.0,21980.0
3194,32.0,3.0,22000.0
3195,32.0,4.0,22005.0
3196,32.0,4.0,22005.0
3197,32.0,4.0,22006.0
3198,32.0,3.0,22200.0
3199,32.0,3.0,22208.0
3200,32.0,4.0,22217.0
3201,32.0,4.0,22220.0
3202,32.0,4.0,22220.0
3203,32.0,4.0,22300.0
3204,32.0,4.0,22300.0
3205,32.0,4.0,22300.0
3206,32.0,4.0,22300.0
3207,32.0,4.0,22300.0
3208,32.0,4.0,22384.0
3209,32.0,4.0,22390.0
3210,12.0,3.0,22410.0
3211,12.0,3.0,22410.0
3212,12.0,3.0,22410.0
3213,32.0,4.0,22418.0
3214,16.0,4.0,22440.0
3215,8.0,3.0,22448.0
3216,2.0,2.0,22493.0
3217,16.0,4.0,22497.0
3218,16.0,3.0,22569.0
3219,32.0,4.0,22600.0
3220,32.0,4.0,22600.0
3221,16.0,3.0,22605.0
3222,32.0,4.0,22609.0
3223,16.0,3.0,22660.0
3224,16.0,4.0,22758.0
3225,16.0,4.0,22758.0
3226,32.0,4.0,22800.0
3227,32.0,4.0,22800.0
3228,12.0,3.0,22840.0
3229,8.0,3.0,22880.0
3230,8.0,3.0,22880.0
3231,32.0,4.0,22891.0
3232,16.0,4.0,22917.0
3233,32.0,4.0,22990.0
3234,32.0,4.0,22990.0
3235,16.0,4.0,22992.0
3236,16.0,4.0,23029.0
3237,16.0,3.0,23078.0
3238,24.0,3.0,23180.0
3239,24.0,3.0,23180.0
3240,32.0,4.0,23290.0
3241,16.0,4.0,23300.0
3242,16.0,4.0,23300.0
3243,16.0,3.0,23318.0
3244,16.0,3.0,23318.0
3245,16.0,4.0,23430.0
3246,32.0,4.0,23430.0
3247,32.0,4.0,23500.0
3248,32.0,4.0,23500.0
3249,16.0,4.0,23600.0
3250,32.0,4.0,23614.0
3251,0.512,0.0,23716.0
3252,16.0,4.0,23815.0
3253,16.0,3.0,23897.0
3254,16.0,3.0,23897.0
3255,32.0,4.0,23900.0
3256,16.0,3.0,23959.0
3257,16.0,3.0,23959.0
3258,32.0,4.0,24258.0
3259,16.0,3.0,24274.0
3260,32.0,4.0,24400.0
3261,8.0,4.0,24400.0
3262,8.0,4.0,24431.0
3263,8.0,4.0,24564.0
3264,32.0,4.0,24640.0
3265,32.0,4.0,24700.0
3266,16.0,4.0,24773.0
3267,32.0,4.0,24800.0
3268,16.0,4.0,24800.0
3269,16.0,4.0,24800.0
3270,32.0,3.0,24800.0
3271,4.0,2.0,24885.0
3272,16.0,4.0,24900.0
3273,8.0,4.0,24945.0
3274,16.0,4.0,24976.0
3275,32.0,4.0,24976.0
3276,32.0,4.0,24976.0
3277,32.0,4.0,25000.0
3278,32.0,4.0,25025.0
3279,8.0,3.0,25054.0
3280,32.0,4.0,25070.0
3281,32.0,4.0,25240.0
3282,32.0,4.0,25242.0
3283,16.0,4.0,25259.0
3284,16.0,4.0,25259.0
3285,16.0,4.0,25259.0
3286,32.0,4.0,25350.0
3287,32.0,4.0,25371.0
3288,32.0,4.0,25433.0
3289,32.0,4.0,25519.0
3290,32.0,4.0,25519.0
3291,32.0,4.0,25519.0
3292,32.0,4.0,25519.0
3293,16.0,3.0,25548.0
3294,32.0,4.0,25600.0
3295,32.0,4.0,25600.0
3296,32.0,4.0,25600.0
3297,16.0,3.0,25651.0
3298,32.0,4.0,25695.0
3299,16.0,4.0,25698.0
3300,32.0,4.0,25730.0
3301,8.0,3.0,25773.0
3302,32.0,4.0,25800.0
3303,32.0,4.0,25849.0
3305,32.0,4.0,25900.0
3306,32.0,4.0,25900.0
3307,32.0,4.0,25900.0
3308,32.0,4.0,25900.0
3309,16.0,4.0,25980.0
3310,16.0,4.0,25993.0
3311,16.0,4.0,25993.0
3312,16.0,4.0,25993.0
3313,32.0,4.0,26125.0
3314,8.0,3.0,26134.0
3315,16.0,4.0,26293.0
3316,32.0,4.0,26300.0
3317,32.0,4.0,26300.0
3318,32.0,4.0,26300.0
3319,32.0,4.0,26300.0
3320,32.0,4.0,26300.0
3321,16.0,4.0,26316.0
3322,8.0,3.0,26323.0
3323,32.0,4.0,26340.0
3324,32.0,3.0,26400.0
3325,32.0,4.0,26483.0
3326,12.0,3.0,26483.0
3327,32.0,4.0,26500.0
3328,16.0,3.0,26501.0
3329,16.0,4.0,26512.0
3330,32.0,4.0,26530.0
3331,32.0,4.0,26600.0
3332,16.0,4.0,26655.0
3333,32.0,4.0,26816.0
3334,32.0,4.0,26900.0
3335,32.0,4.0,26912.0
3336,64.0,4.0,26980.0
3337,32.0,4.0,27000.0
3338,16.0,4.0,27170.0
3339,32.0,4.0,27200.0
3340,32.0,4.0,27200.0
3341,16.0,3.0,27280.0
3342,16.0,3.0,27296.0
3343,24.0,3.0,27352.0
3344,32.0,4.0,27390.0
3345,64.0,4.0,27500.0
3346,32.0,4.0,27605.0
3347,32.0,4.0,27605.0
3348,32.0,4.0,27605.0
3349,32.0,4.0,27615.0
3350,16.0,3.0,27708.0
3351,16.0,3.0,27708.0
3352,16.0,3.0,27708.0
3353,24.0,3.0,27710.0
3354,2.0,1.0,27745.0
3355,2.0,1.0,27745.0
3356,8.0,3.0,27780.0
3357,32.0,4.0,27785.0
3358,8.0,3.0,27832.0
3359,16.0,4.0,27855.0
3360,16.0,3.0,27980.0
3361,16.0,4.0,27989.0
3362,32.0,4.0,28000.0
3363,64.0,4.0,28100.0
3364,64.0,4.0,28100.0
3365,64.0,4.0,28100.0
3366,64.0,4.0,28200.0
3367,32.0,4.0,28200.0
3368,64.0,4.0,28300.0
3369,64.0,4.0,28300.0
3370,32.0,3.0,28500.0
3371,32.0,4.0,28509.0
3372,16.0,3.0,28600.0
3373,32.0,4.0,28780.0
3374,32.0,4.0,28800.0
3375,32.0,4.0,28800.0
3376,32.0,4.0,28800.0
3377,32.0,4.0,28800.0
3378,16.0,3.0,28804.0
3379,16.0,3.0,28805.0
3380,16.0,3.0,28805.0
3381,32.0,4.0,28859.0
3382,32.0,4.0,28900.0
3383,32.0,4.0,28990.0
3384,32.0,4.0,29040.0
3385,16.0,4.0,29090.0
3386,16.0,4.0,29109.0
3387,32.0,4.0,29237.0
3388,32.0,4.0,29237.0
3389,16.0,4.0,29323.0
3390,16.0,4.0,29370.0
3391,16.0,4.0,29376.0
3392,32.0,4.0,29432.0
3393,32.0,4.0,29527.0
3394,32.0,4.0,29528.0
3395,32.0,4.0,29600.0
3396,6.0,3.0,29619.0
3397,32.0,4.0,29700.0
3398,32.0,4.0,29700.0
3399,32.0,4.0,29700.0
3400,32.0,4.0,29700.0
3401,32.0,4.0,29700.0
3402,16.0,4.0,29700.0
3403,16.0,4.0,29700.0
3404,32.0,4.0,29847.0
3405,64.0,4.0,29981.0
3406,64.0,4.0,30000.0
3407,16.0,4.0,30004.0
3408,64.0,4.0,30100.0
3409,32.0,4.0,30103.0
3410,12.0,3.0,30260.0
3411,16.0,3.0,30352.0
3412,32.0,4.0,30362.0
3413,32.0,4.0,30535.0
3414,32.0,4.0,30535.0
3415,16.0,4.0,30536.0
3416,32.0,4.0,30536.0
3417,64.0,4.0,30600.0
3418,16.0,4.0,30600.0
3419,32.0,4.0,30600.0
3420,16.0,4.0,30728.0
3421,32.0,3.0,30730.0
3422,32.0,4.0,30768.0
3423,8.0,4.0,30866.0
3424,4.0,2.0,30942.0
3425,16.0,3.0,31035.0
3426,32.0,4.0,31200.0
3427,32.0,4.0,31200.0
3428,32.0,4.0,31300.0
3429,16.0,4.0,31320.0
3430,16.0,4.0,31350.0
3431,32.0,4.0,31351.0
3432,8.0,3.0,31438.0
3433,64.0,4.0,31600.0
3434,64.0,4.0,31600.0
3435,32.0,4.0,31707.0
3436,16.0,4.0,31780.0
3437,64.0,4.0,31800.0
3438,32.0,4.0,31800.0
3439,32.0,4.0,31854.0
3440,32.0,3.0,31980.0
3441,16.0,4.0,32034.0
3442,32.0,4.0,32120.0
3443,64.0,4.0,32121.0
3444,32.0,4.0,32181.0
3445,16.0,3.0,32313.0
3446,64.0,3.0,32400.0
3447,64.0,4.0,32400.0
3448,4.0,2.0,32479.0
3449,32.0,4.0,32550.0
3450,32.0,4.0,32550.0
3451,32.0,4.0,32550.0
3452,16.0,4.0,32566.0
3453,16.0,4.0,32573.0
3454,32.0,4.0,32575.0
3455,16.0,4.0,32635.0
3456,64.0,3.0,32900.0
3457,32.0,4.0,32978.0
3458,32.0,4.0,32999.0
3459,16.0,4.0,33110.0
3460,64.0,4.0,33266.0
3461,2.0,2.0,33314.0
3462,32.0,4.0,33449.0
3463,32.0,4.0,33449.0
3464,64.0,4.0,33500.0
3465,64.0,4.0,33500.0
3466,64.0,4.0,33500.0
3467,0.512,2.0,33574.0
3468,16.0,3.0,33620.0
3469,32.0,3.0,33762.0
3470,32.0,3.0,33762.0
3471,32.0,3.0,33763.0
3472,32.0,4.0,33800.0
3473,16.0,4.0,33825.0
3474,16.0,3.0,33885.0
3475,32.0,4.0,34055.0
3476,16.0,4.0,34058.0
3477,64.0,4.0,34070.0
3478,32.0,4.0,34179.0
3479,32.0,4.0,34179.0
3480,64.0,4.0,34200.0
3481,32.0,4.0,34420.0
3482,64.0,4.0,34500.0
3483,64.0,4.0,34500.0
3484,8.0,3.0,34504.0
3485,32.0,3.0,34760.0
3486,32.0,4.0,34800.0
3487,32.0,4.0,34800.0
3488,32.0,4.0,34800.0
3489,32.0,4.0,34910.0
3490,32.0,4.0,35100.0
3491,32.0,4.0,35100.0
3492,32.0,4.0,35100.0
3493,64.0,4.0,35105.0
3494,64.0,4.0,35105.0
3495,16.0,3.0,35235.0
3496,32.0,3.0,35256.0
3497,32.0,3.0,35256.0
3498,32.0,4.0,35310.0
3499,64.0,4.0,35585.0
3500,16.0,3.0,35586.0
3501,32.0,3.0,35627.0
3502,32.0,3.0,35749.0
3503,16.0,4.0,35900.0
3504,8.0,2.0,36080.0
3505,32.0,3.0,36100.0
3506,64.0,4.0,36164.0
3507,64.0,4.0,36164.0
3508,64.0,3.0,36245.0
3509,16.0,3.0,36280.0
3510,24.0,4.0,36380.0
3511,32.0,3.0,36380.0
3512,32.0,3.0,36380.0
3513,64.0,4.0,36677.0
3514,4.0,2.0,36716.0
3515,16.0,4.0,36931.0
3516,16.0,3.0,37077.0
3517,32.0,4.0,37200.0
3518,32.0,4.0,37208.0
3519,32.0,4.0,37300.0
3520,32.0,4.0,37300.0
3521,64.0,4.0,37421.0
3522,16.0,4.0,37665.0
3523,32.0,4.0,37730.0
3524,64.0,4.0,37980.0
3525,32.0,4.0,38043.0
3526,16.0,3.0,38120.0
3527,32.0,4.0,38300.0
3528,32.0,4.0,38683.0
3529,32.0,4.0,38757.0
3530,32.0,4.0,38757.0
3531,64.0,4.0,38775.0
3532,64.0,4.0,38900.0
3533,64.0,4.0,38900.0
3534,64.0,4.0,38900.0
3535,32.0,4.0,38988.0
3536,64.0,4.0,38999.0
3537,32.0,4.0,39075.0
3538,16.0,4.0,39200.0
3539,16.0,3.0,39329.0
3540,64.0,3.0,39400.0
3541,16.0,3.0,39470.0
3542,64.0,4.0,39600.0
3543,64.0,4.0,39736.0
3544,64.0,4.0,39900.0
3545,64.0,4.0,39900.0
3546,32.0,4.0,39979.0
3547,64.0,4.0,40200.0
3548,64.0,4.0,40200.0
3549,16.0,4.0,40260.0
3550,64.0,4.0,40410.0
3551,64.0,4.0,40410.0
3552,64.0,4.0,40410.0
3553,32.0,4.0,40449.0
3554,64.0,4.0,40500.0
3555,64.0,4.0,40500.0
3556,64.0,4.0,40500.0
3557,32.0,4.0,40500.0
3558,32.0,4.0,40720.0
3559,64.0,4.0,40720.0
3560,64.0,3.0,40900.0
3561,64.0,3.0,40900.0
3562,64.0,4.0,41010.0
3563,64.0,4.0,41010.0
3564,64.0,4.0,41010.0
3565,32.0,4.0,41513.0
3566,32.0,4.0,41615.0
3567,16.0,4.0,41617.0
3568,32.0,3.0,41663.0
3569,64.0,4.0,41690.0
3570,32.0,3.0,41704.0
3571,64.0,4.0,41738.0
3572,64.0,4.0,41738.0
3573,32.0,4.0,41790.0
3574,16.0,3.0,41846.0
3575,16.0,3.0,41845.0
3576,16.0,3.0,41847.0
3577,32.0,4.0,41900.0
3578,32.0,4.0,41900.0
3579,32.0,4.0,41900.0
3580,64.0,4.0,42012.0
3581,64.0,4.0,42052.0
3582,32.0,3.0,42070.0
3583,64.0,4.0,42100.0
3584,8.0,2.0,42297.0
3585,32.0,4.0,42570.0
3586,64.0,4.0,42605.0
3587,16.0,4.0,42753.0
3588,16.0,3.0,42757.0
3589,64.0,4.0,43100.0
3590,64.0,4.0,43100.0
3591,32.0,4.0,43110.0
